,Median Age,Total Population,Poverty Count,Median Household Income,Per Capita Income,employment_employed,employment_unemployed,median_gross_rent,median_monthly_owner_costs,Name,Zipcode
19508,42.8,291.0,43.0,53750.0,22670.0,150.0,0.0,525.0,1875.0,ZCTA5 57435,57435
19509,48.1,431.0,16.0,57500.0,39292.0,236.0,9.0,400.0,886.0,ZCTA5 57436,57436
19510,60.3,1115.0,129.0,34688.0,24600.0,520.0,7.0,518.0,1139.0,ZCTA5 57437,57437
19511,46.3,1490.0,289.0,41411.0,27739.0,717.0,8.0,510.0,963.0,ZCTA5 57438,57438
19512,,30.0,0.0,,,30.0,0.0,,,ZCTA5 57439,57439
19513,35.6,611.0,139.0,56000.0,21319.0,243.0,3.0,400.0,1078.0,ZCTA5 57440,57440
19514,47.4,701.0,61.0,55104.0,26681.0,359.0,5.0,529.0,1045.0,ZCTA5 57441,57441
19515,50.0,1715.0,223.0,48500.0,32025.0,887.0,29.0,520.0,979.0,ZCTA5 57442,57442
19516,42.2,2219.0,55.0,67652.0,31946.0,1246.0,18.0,697.0,1159.0,ZCTA5 57445,57445
19517,69.0,293.0,33.0,43750.0,27210.0,120.0,0.0,,867.0,ZCTA5 57446,57446
19518,42.4,397.0,77.0,40000.0,20147.0,180.0,7.0,478.0,763.0,ZCTA5 57448,57448
19519,46.4,186.0,10.0,83682.0,47566.0,41.0,3.0,,,ZCTA5 57449,57449
19520,54.5,695.0,93.0,47054.0,28270.0,293.0,1.0,518.0,891.0,ZCTA5 57450,57450
19521,48.2,2148.0,258.0,67135.0,29858.0,1221.0,27.0,616.0,1345.0,ZCTA5 57451,57451
19522,42.5,284.0,59.0,29500.0,20029.0,116.0,1.0,763.0,828.0,ZCTA5 57452,57452
19523,46.3,585.0,67.0,53750.0,24298.0,315.0,0.0,469.0,971.0,ZCTA5 57454,57454
19524,59.8,59.0,0.0,37500.0,24847.0,33.0,0.0,,1375.0,ZCTA5 57455,57455
19525,42.3,904.0,187.0,34886.0,21749.0,464.0,26.0,,908.0,ZCTA5 57456,57456
19526,51.5,80.0,0.0,102917.0,49866.0,29.0,0.0,,,ZCTA5 57457,57457
19527,39.5,412.0,53.0,60417.0,31455.0,248.0,0.0,,1078.0,ZCTA5 57460,57460
19528,48.7,360.0,29.0,72250.0,52189.0,185.0,7.0,,977.0,ZCTA5 57461,57461
19529,41.0,365.0,10.0,78750.0,37996.0,160.0,1.0,550.0,1208.0,ZCTA5 57465,57465
19530,44.9,169.0,10.0,56750.0,33850.0,104.0,0.0,,,ZCTA5 57466,57466
19531,51.1,314.0,37.0,55179.0,37039.0,164.0,6.0,431.0,,ZCTA5 57467,57467
19532,51.9,210.0,18.0,61667.0,53715.0,115.0,0.0,938.0,1094.0,ZCTA5 57468,57468
19533,44.3,3384.0,418.0,41387.0,24862.0,1730.0,4.0,526.0,889.0,ZCTA5 57469,57469
19534,13.5,179.0,21.0,55625.0,12630.0,49.0,0.0,784.0,,ZCTA5 57470,57470
19535,44.8,662.0,83.0,40982.0,23686.0,306.0,0.0,383.0,906.0,ZCTA5 57471,57471
19536,44.9,1180.0,130.0,48859.0,23755.0,526.0,25.0,670.0,750.0,ZCTA5 57472,57472
19537,49.9,135.0,4.0,,42659.0,96.0,0.0,,1132.0,ZCTA5 57473,57473
19538,46.5,152.0,21.0,55000.0,31093.0,72.0,1.0,,,ZCTA5 57474,57474
19539,58.3,103.0,1.0,27500.0,31617.0,52.0,0.0,,,ZCTA5 57475,57475
19540,31.8,461.0,21.0,50833.0,24588.0,243.0,5.0,600.0,1042.0,ZCTA5 57476,57476
19541,43.5,114.0,11.0,58250.0,31314.0,48.0,2.0,,,ZCTA5 57477,57477
19542,46.1,646.0,35.0,73958.0,32124.0,407.0,10.0,629.0,1181.0,ZCTA5 57479,57479
19543,45.6,530.0,190.0,60000.0,18252.0,227.0,44.0,,1000.0,ZCTA5 57481,57481
19544,39.3,16745.0,1533.0,59735.0,29963.0,9338.0,268.0,581.0,1323.0,ZCTA5 57501,57501
19545,43.4,188.0,13.0,64375.0,31775.0,87.0,5.0,,750.0,ZCTA5 57520,57520
19546,31.9,231.0,15.0,46103.0,28638.0,110.0,10.0,,1156.0,ZCTA5 57521,57521
19547,51.3,387.0,67.0,58000.0,26562.0,194.0,9.0,603.0,1026.0,ZCTA5 57522,57522
19548,45.8,1083.0,208.0,38977.0,26682.0,509.0,16.0,469.0,800.0,ZCTA5 57523,57523
19549,43.0,774.0,81.0,43790.0,24044.0,398.0,0.0,558.0,888.0,ZCTA5 57528,57528
19550,49.4,366.0,71.0,47500.0,27288.0,224.0,0.0,,817.0,ZCTA5 57529,57529
19551,42.2,204.0,13.0,49286.0,28601.0,120.0,7.0,,,ZCTA5 57531,57531
19552,38.5,2805.0,222.0,56707.0,30971.0,1600.0,24.0,671.0,1229.0,ZCTA5 57532,57532
19553,49.4,1912.0,372.0,33897.0,22126.0,934.0,20.0,479.0,982.0,ZCTA5 57533,57533
19554,51.3,177.0,0.0,,43475.0,127.0,0.0,482.0,819.0,ZCTA5 57534,57534
19555,42.0,536.0,83.0,32321.0,23209.0,184.0,30.0,504.0,1134.0,ZCTA5 57536,57536
19556,58.8,128.0,0.0,68068.0,29788.0,59.0,0.0,,,ZCTA5 57537,57537
19557,44.6,251.0,53.0,47031.0,22463.0,100.0,0.0,605.0,1025.0,ZCTA5 57538,57538
19558,36.4,108.0,65.0,,11432.0,36.0,0.0,,,ZCTA5 57540,57540
19559,29.4,178.0,123.0,,11981.0,50.0,0.0,543.0,,ZCTA5 57541,57541
19560,46.6,957.0,128.0,46250.0,26251.0,463.0,18.0,269.0,944.0,ZCTA5 57543,57543
19561,33.6,520.0,43.0,50500.0,28277.0,272.0,1.0,625.0,797.0,ZCTA5 57544,57544
19562,32.9,173.0,28.0,44500.0,26597.0,88.0,5.0,,,ZCTA5 57547,57547
19563,25.3,1395.0,631.0,31736.0,10221.0,416.0,104.0,438.0,567.0,ZCTA5 57548,57548
19564,39.4,2018.0,430.0,46726.0,22110.0,869.0,71.0,552.0,938.0,ZCTA5 57551,57551
19565,49.5,495.0,77.0,37875.0,23094.0,246.0,3.0,725.0,900.0,ZCTA5 57552,57552
19566,20.4,374.0,170.0,,15276.0,128.0,3.0,,1167.0,ZCTA5 57553,57553
19567,26.0,4099.0,1781.0,36435.0,13443.0,1257.0,432.0,444.0,822.0,ZCTA5 57555,57555
19568,51.1,540.0,74.0,32604.0,25003.0,341.0,11.0,394.0,871.0,ZCTA5 57559,57559
19569,21.1,381.0,280.0,18750.0,8539.0,97.0,27.0,367.0,,ZCTA5 57560,57560
19570,60.3,19.0,2.0,,28711.0,12.0,0.0,,,ZCTA5 57562,57562
19571,25.3,356.0,142.0,22813.0,8938.0,95.0,38.0,,,ZCTA5 57563,57563
19572,40.1,1048.0,41.0,62656.0,34615.0,572.0,9.0,524.0,1258.0,ZCTA5 57564,57564
19573,21.5,1390.0,661.0,26375.0,10123.0,338.0,95.0,495.0,481.0,ZCTA5 57566,57566
19574,53.0,1298.0,116.0,42738.0,25224.0,690.0,20.0,611.0,925.0,ZCTA5 57567,57567
19575,48.3,594.0,17.0,53482.0,29012.0,331.0,2.0,813.0,757.0,ZCTA5 57568,57568
19576,44.1,442.0,27.0,50625.0,25552.0,225.0,12.0,625.0,1304.0,ZCTA5 57569,57569
19577,23.0,2047.0,884.0,32031.0,11514.0,604.0,225.0,422.0,604.0,ZCTA5 57570,57570
19578,42.0,20.0,0.0,55938.0,22450.0,15.0,0.0,,,ZCTA5 57571,57571
19579,21.5,1711.0,981.0,20595.0,7490.0,428.0,180.0,418.0,657.0,ZCTA5 57572,57572
19580,56.6,121.0,0.0,48750.0,28268.0,73.0,0.0,,768.0,ZCTA5 57574,57574
19581,53.8,111.0,0.0,50750.0,24805.0,68.0,0.0,,1013.0,ZCTA5 57576,57576
19582,22.9,1298.0,655.0,40870.0,12661.0,341.0,163.0,514.0,608.0,ZCTA5 57577,57577
19583,32.0,1459.0,600.0,29643.0,14165.0,505.0,69.0,505.0,921.0,ZCTA5 57579,57579
19584,46.3,4213.0,948.0,36345.0,24090.0,2160.0,58.0,585.0,1027.0,ZCTA5 57580,57580
19585,57.7,62.0,3.0,61250.0,33818.0,46.0,2.0,,575.0,ZCTA5 57584,57584
19586,51.1,223.0,41.0,36250.0,23448.0,120.0,5.0,400.0,517.0,ZCTA5 57585,57585
19587,44.4,3824.0,486.0,41830.0,25294.0,1872.0,141.0,531.0,975.0,ZCTA5 57601,57601
19588,53.0,458.0,29.0,40250.0,31199.0,229.0,14.0,530.0,1000.0,ZCTA5 57620,57620
19589,21.6,302.0,221.0,15000.0,6869.0,50.0,70.0,415.0,,ZCTA5 57621,57621
19590,24.5,283.0,209.0,13000.0,6148.0,32.0,68.0,408.0,,ZCTA5 57622,57622
19591,26.9,1114.0,208.0,46250.0,16629.0,461.0,60.0,606.0,872.0,ZCTA5 57623,57623
19592,26.9,4461.0,1523.0,32857.0,13705.0,1385.0,661.0,492.0,782.0,ZCTA5 57625,57625
19593,40.1,1081.0,171.0,48571.0,20051.0,495.0,57.0,558.0,879.0,ZCTA5 57626,57626
19594,51.3,50.0,0.0,,29288.0,34.0,0.0,,1656.0,ZCTA5 57630,57630
19595,37.3,354.0,27.0,64464.0,27129.0,151.0,3.0,523.0,1094.0,ZCTA5 57631,57631
19596,49.2,710.0,93.0,39750.0,24830.0,284.0,7.0,827.0,1057.0,ZCTA5 57632,57632
19597,35.7,458.0,43.0,52885.0,25771.0,194.0,13.0,533.0,870.0,ZCTA5 57633,57633
19598,61.3,79.0,0.0,42639.0,18462.0,45.0,0.0,,,ZCTA5 57634,57634
19599,29.8,117.0,71.0,24205.0,10592.0,43.0,6.0,,,ZCTA5 57636,57636
19600,49.2,2036.0,335.0,39107.0,26006.0,1001.0,59.0,490.0,926.0,ZCTA5 57638,57638
19601,25.1,413.0,265.0,18603.0,6225.0,72.0,68.0,385.0,,ZCTA5 57639,57639
19602,55.9,131.0,17.0,51583.0,34916.0,93.0,0.0,,,ZCTA5 57640,57640
19603,50.7,340.0,40.0,43125.0,19869.0,142.0,5.0,538.0,775.0,ZCTA5 57641,57641
19604,26.1,2155.0,1120.0,28393.0,11167.0,574.0,316.0,413.0,840.0,ZCTA5 57642,57642
19605,51.8,225.0,21.0,49167.0,34699.0,117.0,0.0,425.0,1589.0,ZCTA5 57644,57644
19606,48.3,190.0,16.0,43125.0,24698.0,84.0,0.0,563.0,975.0,ZCTA5 57645,57645
19607,47.3,297.0,18.0,68125.0,43003.0,146.0,0.0,,1250.0,ZCTA5 57646,57646
19608,57.1,275.0,19.0,32228.0,30441.0,148.0,4.0,460.0,868.0,ZCTA5 57648,57648
19609,42.7,261.0,20.0,58333.0,22703.0,124.0,2.0,289.0,,ZCTA5 57649,57649
19610,61.7,16.0,0.0,43333.0,25713.0,16.0,0.0,,,ZCTA5 57650,57650
19611,27.2,155.0,10.0,55000.0,17381.0,81.0,0.0,,1306.0,ZCTA5 57651,57651
19612,22.6,467.0,154.0,30000.0,13664.0,105.0,52.0,469.0,1125.0,ZCTA5 57652,57652
19613,34.8,695.0,89.0,46364.0,23019.0,340.0,20.0,405.0,775.0,ZCTA5 57656,57656
19614,40.7,202.0,44.0,68750.0,25264.0,100.0,6.0,,825.0,ZCTA5 57657,57657
19615,32.0,328.0,151.0,19821.0,10404.0,96.0,48.0,350.0,450.0,ZCTA5 57658,57658
19616,47.3,108.0,20.0,41250.0,27150.0,61.0,2.0,,767.0,ZCTA5 57660,57660
19617,33.8,93.0,45.0,82813.0,27276.0,44.0,6.0,675.0,,ZCTA5 57661,57661
19618,33.8,44678.0,8109.0,40986.0,22036.0,21412.0,1476.0,717.0,1175.0,ZCTA5 57701,57701
19619,44.9,34693.0,2454.0,67820.0,36483.0,18623.0,424.0,866.0,1498.0,ZCTA5 57702,57702
19620,34.8,14663.0,922.0,53102.0,24481.0,7681.0,449.0,1010.0,1239.0,ZCTA5 57703,57703
19621,22.4,2711.0,279.0,42875.0,19464.0,983.0,5.0,994.0,,ZCTA5 57706,57706
19622,18.9,1127.0,839.0,24952.0,5955.0,171.0,130.0,517.0,,ZCTA5 57714,57714
19623,27.8,473.0,238.0,51625.0,24055.0,145.0,5.0,452.0,650.0,ZCTA5 57716,57716
19624,37.9,7871.0,747.0,40167.0,22540.0,3756.0,130.0,656.0,1126.0,ZCTA5 57717,57717
19625,37.0,7046.0,644.0,58333.0,25975.0,3843.0,196.0,754.0,1369.0,ZCTA5 57718,57718
19626,28.9,7692.0,880.0,52305.0,21359.0,3717.0,134.0,858.0,1407.0,ZCTA5 57719,57719
19627,41.2,634.0,60.0,50357.0,27598.0,355.0,7.0,483.0,962.0,ZCTA5 57720,57720
19628,60.1,395.0,68.0,,44224.0,173.0,4.0,,1333.0,ZCTA5 57722,57722
19629,32.4,240.0,57.0,44306.0,24049.0,130.0,0.0,,1306.0,ZCTA5 57724,57724
19630,66.5,199.0,23.0,57569.0,30861.0,109.0,13.0,,,ZCTA5 57725,57725
19631,55.2,5669.0,640.0,44981.0,27308.0,2341.0,163.0,805.0,1218.0,ZCTA5 57730,57730
19632,47.1,2368.0,246.0,53179.0,25867.0,1227.0,27.0,581.0,1330.0,ZCTA5 57732,57732
19633,55.0,1363.0,315.0,35893.0,25815.0,560.0,3.0,751.0,933.0,ZCTA5 57735,57735
19634,58.6,60.0,0.0,25625.0,20078.0,24.0,0.0,,,ZCTA5 57738,57738
19635,61.4,68.0,2.0,,30003.0,22.0,0.0,,,ZCTA5 57741,57741
19636,39.2,2004.0,408.0,55809.0,27031.0,976.0,42.0,1145.0,1575.0,ZCTA5 57744,57744
19637,40.3,2529.0,284.0,60625.0,26428.0,1126.0,145.0,609.0,1359.0,ZCTA5 57745,57745
19638,51.7,5647.0,766.0,49264.0,25290.0,2514.0,71.0,592.0,1167.0,ZCTA5 57747,57747
19639,36.2,358.0,84.0,39583.0,18393.0,140.0,18.0,542.0,1359.0,ZCTA5 57748,57748
19640,25.0,427.0,189.0,47647.0,16856.0,155.0,54.0,425.0,1233.0,ZCTA5 57750,57750
19641,46.7,677.0,87.0,44239.0,24069.0,335.0,31.0,556.0,1491.0,ZCTA5 57751,57751
19642,23.9,1920.0,764.0,31797.0,8915.0,478.0,137.0,500.0,556.0,ZCTA5 57752,57752
19643,46.7,3566.0,286.0,42641.0,27608.0,1898.0,110.0,550.0,986.0,ZCTA5 57754,57754
19644,48.7,118.0,20.0,50833.0,26358.0,48.0,3.0,,,ZCTA5 57755,57755
19645,25.9,1116.0,829.0,14792.0,4432.0,114.0,140.0,297.0,,ZCTA5 57756,57756
19646,57.3,86.0,8.0,100536.0,51544.0,37.0,0.0,,,ZCTA5 57758,57758
19647,21.8,520.0,264.0,55446.0,13820.0,355.0,16.0,,,ZCTA5 57759,57759
19648,48.1,1399.0,187.0,51250.0,27265.0,785.0,19.0,375.0,1276.0,ZCTA5 57760,57760
19649,43.3,1073.0,67.0,64076.0,35941.0,615.0,5.0,418.0,1375.0,ZCTA5 57761,57761
19650,47.1,743.0,84.0,52833.0,23126.0,344.0,0.0,605.0,1112.0,ZCTA5 57762,57762
19651,49.5,293.0,24.0,57188.0,33059.0,150.0,4.0,600.0,758.0,ZCTA5 57763,57763
19652,25.7,1671.0,1105.0,21115.0,8539.0,388.0,171.0,419.0,470.0,ZCTA5 57764,57764
19653,52.4,310.0,29.0,64583.0,29929.0,155.0,52.0,414.0,1147.0,ZCTA5 57766,57766
19654,50.0,114.0,8.0,,71618.0,65.0,0.0,,1838.0,ZCTA5 57767,57767
19655,39.2,3812.0,448.0,67553.0,28371.0,1710.0,25.0,1033.0,1425.0,ZCTA5 57769,57769
19656,24.1,5825.0,2614.0,33571.0,10370.0,1625.0,405.0,438.0,593.0,ZCTA5 57770,57770
19657,25.4,2201.0,1241.0,22759.0,7810.0,417.0,255.0,431.0,828.0,ZCTA5 57772,57772
19658,40.0,330.0,10.0,90625.0,34238.0,249.0,0.0,536.0,,ZCTA5 57773,57773
19659,36.0,280.0,10.0,71250.0,24657.0,124.0,0.0,,1625.0,ZCTA5 57775,57775
19660,,0.0,0.0,,,0.0,0.0,,,ZCTA5 57776,57776
19661,61.7,158.0,0.0,39792.0,26141.0,83.0,13.0,,,ZCTA5 57779,57779
19662,58.8,89.0,7.0,92000.0,54336.0,68.0,0.0,,,ZCTA5 57780,57780
19663,66.0,56.0,11.0,23750.0,16070.0,16.0,0.0,,,ZCTA5 57782,57782
19664,39.2,14748.0,2016.0,44316.0,27235.0,7800.0,274.0,644.0,1341.0,ZCTA5 57783,57783
19665,45.1,9348.0,1263.0,42441.0,27373.0,4771.0,47.0,542.0,1354.0,ZCTA5 57785,57785
19666,39.8,412.0,8.0,40644.0,22336.0,217.0,0.0,531.0,,ZCTA5 57787,57787
19667,46.3,445.0,96.0,43958.0,26474.0,181.0,18.0,,1514.0,ZCTA5 57788,57788
19668,40.3,1002.0,65.0,49306.0,28687.0,523.0,11.0,546.0,1034.0,ZCTA5 57790,57790
19669,39.6,222.0,4.0,,23303.0,114.0,2.0,,832.0,ZCTA5 57791,57791
19670,48.7,73.0,8.0,102727.0,46077.0,44.0,0.0,,,ZCTA5 57792,57792
19671,50.1,2278.0,310.0,52019.0,41161.0,1041.0,15.0,625.0,1504.0,ZCTA5 57793,57793
19672,25.4,955.0,657.0,14538.0,4348.0,72.0,190.0,463.0,,ZCTA5 57794,57794
19673,19.5,623.0,0.0,,6687.0,302.0,60.0,,,ZCTA5 57799,57799
19674,55.0,50.0,0.0,103750.0,54450.0,33.0,0.0,,800.0,ZCTA5 58001,58001
19675,50.5,48.0,0.0,,29460.0,32.0,0.0,,,ZCTA5 58002,58002
19676,57.5,206.0,2.0,70000.0,38994.0,73.0,2.0,,1151.0,ZCTA5 58004,58004
19677,40.1,715.0,11.0,81750.0,34181.0,345.0,0.0,,1856.0,ZCTA5 58005,58005
19678,47.0,514.0,39.0,72917.0,37005.0,257.0,1.0,525.0,1203.0,ZCTA5 58006,58006
19679,48.3,87.0,6.0,66719.0,53106.0,52.0,0.0,,,ZCTA5 58007,58007
19680,47.3,234.0,6.0,70417.0,35810.0,138.0,4.0,,1172.0,ZCTA5 58008,58008
19681,,11.0,0.0,,,5.0,0.0,,,ZCTA5 58009,58009
19682,48.6,376.0,15.0,59375.0,36476.0,185.0,7.0,455.0,1091.0,ZCTA5 58011,58011
19683,33.6,2603.0,138.0,65920.0,28485.0,1287.0,59.0,641.0,1363.0,ZCTA5 58012,58012
19684,56.1,113.0,12.0,45938.0,46219.0,55.0,0.0,,1188.0,ZCTA5 58013,58013
19685,51.3,245.0,4.0,75208.0,35951.0,160.0,3.0,,1283.0,ZCTA5 58015,58015
19686,48.1,129.0,4.0,67500.0,34788.0,62.0,0.0,,,ZCTA5 58016,58016
19687,54.4,259.0,34.0,36500.0,29315.0,110.0,3.0,456.0,940.0,ZCTA5 58017,58017
19688,45.8,308.0,7.0,107000.0,48157.0,189.0,0.0,,1408.0,ZCTA5 58018,58018
19689,32.8,459.0,15.0,63359.0,26430.0,239.0,41.0,666.0,1301.0,ZCTA5 58021,58021
19690,50.5,1424.0,139.0,54917.0,34478.0,725.0,35.0,593.0,1146.0,ZCTA5 58027,58027
19691,36.0,214.0,5.0,67083.0,25845.0,95.0,0.0,,,ZCTA5 58029,58029
19692,40.1,643.0,32.0,60417.0,28985.0,354.0,6.0,450.0,986.0,ZCTA5 58030,58030
19693,51.8,449.0,7.0,52391.0,34478.0,250.0,5.0,,1260.0,ZCTA5 58031,58031
19694,41.3,778.0,66.0,50795.0,31954.0,384.0,3.0,557.0,1087.0,ZCTA5 58032,58032
19695,38.6,475.0,18.0,73750.0,39232.0,275.0,2.0,675.0,1313.0,ZCTA5 58033,58033
19696,51.5,221.0,23.0,51875.0,31203.0,123.0,0.0,,844.0,ZCTA5 58035,58035
19697,40.8,309.0,6.0,70833.0,46379.0,171.0,0.0,,1205.0,ZCTA5 58036,58036
19698,43.5,335.0,2.0,76607.0,34976.0,195.0,11.0,665.0,1173.0,ZCTA5 58038,58038
19699,39.0,982.0,33.0,68309.0,32545.0,604.0,3.0,655.0,1068.0,ZCTA5 58040,58040
19700,46.6,1653.0,174.0,60938.0,29792.0,839.0,19.0,511.0,948.0,ZCTA5 58041,58041
19701,39.5,1744.0,54.0,94342.0,36949.0,1054.0,13.0,1370.0,1582.0,ZCTA5 58042,58042
19702,57.4,153.0,2.0,45000.0,39788.0,52.0,6.0,,950.0,ZCTA5 58043,58043
19703,40.2,2438.0,199.0,54891.0,30760.0,1255.0,31.0,539.0,1198.0,ZCTA5 58045,58045
19704,51.0,689.0,44.0,57917.0,41733.0,367.0,26.0,588.0,900.0,ZCTA5 58046,58046
19705,36.1,3802.0,40.0,98947.0,51279.0,2012.0,33.0,774.0,1713.0,ZCTA5 58047,58047
19706,33.5,530.0,51.0,65938.0,30692.0,269.0,2.0,606.0,878.0,ZCTA5 58048,58048
19707,49.4,415.0,9.0,61500.0,28350.0,188.0,0.0,,1073.0,ZCTA5 58049,58049
19708,38.4,1550.0,85.0,84479.0,44906.0,931.0,18.0,541.0,1563.0,ZCTA5 58051,58051
19709,41.8,627.0,45.0,59167.0,29418.0,331.0,0.0,573.0,1438.0,ZCTA5 58052,58052
19710,44.5,1367.0,230.0,46389.0,22501.0,608.0,29.0,449.0,869.0,ZCTA5 58053,58053
19711,43.5,2996.0,231.0,56354.0,30566.0,1629.0,18.0,566.0,1080.0,ZCTA5 58054,58054
19712,47.4,212.0,25.0,72292.0,33541.0,119.0,0.0,,607.0,ZCTA5 58056,58056
19713,47.8,98.0,18.0,,34997.0,43.0,4.0,,,ZCTA5 58057,58057
19714,47.5,120.0,18.0,49583.0,26550.0,58.0,10.0,,657.0,ZCTA5 58058,58058
19715,34.0,1085.0,79.0,73750.0,28878.0,564.0,28.0,833.0,1239.0,ZCTA5 58059,58059
19716,40.0,1219.0,107.0,56620.0,29733.0,625.0,13.0,650.0,1043.0,ZCTA5 58060,58060
19717,41.3,378.0,33.0,74286.0,29392.0,239.0,1.0,,946.0,ZCTA5 58061,58061
19718,54.0,142.0,20.0,,37978.0,52.0,0.0,,1083.0,ZCTA5 58062,58062
19719,44.4,331.0,48.0,41458.0,23846.0,127.0,2.0,709.0,1406.0,ZCTA5 58063,58063
19720,33.1,539.0,21.0,63125.0,26901.0,275.0,6.0,564.0,864.0,ZCTA5 58064,58064
19721,50.3,57.0,0.0,41458.0,20996.0,29.0,0.0,,,ZCTA5 58065,58065
19722,54.1,245.0,14.0,60500.0,35316.0,156.0,1.0,247.0,670.0,ZCTA5 58067,58067
19723,54.8,380.0,58.0,53958.0,25382.0,195.0,6.0,975.0,893.0,ZCTA5 58068,58068
19724,51.9,132.0,0.0,58438.0,30356.0,68.0,0.0,,1225.0,ZCTA5 58069,58069
19725,43.2,452.0,42.0,51364.0,30058.0,283.0,3.0,398.0,905.0,ZCTA5 58071,58071
19726,40.2,8051.0,553.0,52660.0,33996.0,4401.0,116.0,579.0,1047.0,ZCTA5 58072,58072
19727,36.5,9020.0,1033.0,49966.0,27758.0,5046.0,181.0,521.0,1025.0,ZCTA5 58075,58075
19728,20.4,370.0,0.0,,5683.0,106.0,10.0,,,ZCTA5 58076,58076
19729,41.3,643.0,8.0,73558.0,36397.0,373.0,3.0,839.0,1329.0,ZCTA5 58077,58077
19730,33.4,30461.0,2113.0,69913.0,33490.0,17876.0,209.0,751.0,1441.0,ZCTA5 58078,58078
19731,41.5,525.0,0.0,85893.0,47530.0,245.0,0.0,,1375.0,ZCTA5 58079,58079
19732,39.7,928.0,89.0,59107.0,28448.0,452.0,3.0,638.0,1053.0,ZCTA5 58081,58081
19733,30.0,30824.0,6196.0,40606.0,27679.0,17606.0,663.0,609.0,1244.0,ZCTA5 58102,58102
19734,31.4,49178.0,8111.0,41988.0,28213.0,29190.0,1365.0,689.0,1203.0,ZCTA5 58103,58103
19735,31.9,33044.0,1999.0,66960.0,38137.0,20380.0,554.0,847.0,1645.0,ZCTA5 58104,58104
19736,19.1,2472.0,0.0,,4630.0,856.0,83.0,,,ZCTA5 58105,58105
19737,33.3,37433.0,5549.0,50391.0,33654.0,20634.0,870.0,761.0,1424.0,ZCTA5 58201,58201
19738,19.4,1952.0,0.0,,6114.0,751.0,38.0,,,ZCTA5 58202,58202
19739,24.8,17898.0,4899.0,39692.0,21987.0,10991.0,340.0,761.0,1153.0,ZCTA5 58203,58203
19740,22.7,2245.0,115.0,41538.0,18126.0,512.0,30.0,1147.0,,ZCTA5 58204,58204
19741,22.2,418.0,0.0,,22340.0,0.0,0.0,,,ZCTA5 58205,58205
19742,54.5,354.0,51.0,51500.0,31918.0,195.0,8.0,588.0,779.0,ZCTA5 58210,58210
19743,53.7,550.0,34.0,49722.0,29423.0,249.0,3.0,485.0,1076.0,ZCTA5 58212,58212
19744,55.1,330.0,8.0,60625.0,35094.0,214.0,10.0,742.0,1130.0,ZCTA5 58214,58214
19745,56.3,127.0,18.0,66563.0,27276.0,80.0,4.0,,859.0,ZCTA5 58216,58216
19746,39.1,804.0,5.0,76042.0,28318.0,372.0,32.0,788.0,1182.0,ZCTA5 58218,58218
19747,52.1,39.0,0.0,63929.0,31387.0,19.0,0.0,,1422.0,ZCTA5 58219,58219
19748,43.4,2379.0,127.0,53667.0,29626.0,1192.0,31.0,527.0,942.0,ZCTA5 58220,58220
19749,41.1,325.0,7.0,67969.0,33223.0,193.0,2.0,342.0,878.0,ZCTA5 58222,58222
19750,48.3,297.0,11.0,73833.0,49892.0,192.0,0.0,,1116.0,ZCTA5 58223,58223
19751,22.9,101.0,0.0,39464.0,31350.0,72.0,6.0,,,ZCTA5 58224,58224
19752,49.9,897.0,60.0,52132.0,32973.0,444.0,11.0,483.0,965.0,ZCTA5 58225,58225
19753,51.6,459.0,17.0,63929.0,40840.0,292.0,0.0,579.0,821.0,ZCTA5 58227,58227
19754,41.6,824.0,93.0,59583.0,31459.0,494.0,5.0,669.0,1189.0,ZCTA5 58228,58228
19755,46.4,130.0,11.0,68125.0,31445.0,62.0,1.0,725.0,,ZCTA5 58229,58229
19756,48.4,615.0,49.0,49868.0,26009.0,296.0,10.0,480.0,830.0,ZCTA5 58230,58230
19757,48.9,429.0,11.0,63333.0,35248.0,260.0,10.0,,680.0,ZCTA5 58231,58231
19758,48.0,222.0,8.0,63750.0,42291.0,105.0,2.0,,850.0,ZCTA5 58233,58233
19759,38.4,424.0,102.0,49500.0,28931.0,218.0,5.0,393.0,1178.0,ZCTA5 58235,58235
19760,44.8,5396.0,687.0,46637.0,27520.0,2626.0,109.0,486.0,991.0,ZCTA5 58237,58237
19761,53.6,157.0,0.0,58125.0,45130.0,93.0,0.0,,688.0,ZCTA5 58238,58238
19762,43.5,26.0,3.0,,80423.0,20.0,0.0,,,ZCTA5 58239,58239
19763,49.5,1016.0,105.0,47823.0,27121.0,466.0,6.0,485.0,999.0,ZCTA5 58240,58240
19764,55.7,128.0,9.0,64083.0,49434.0,33.0,2.0,,,ZCTA5 58241,58241
19765,36.8,680.0,32.0,53036.0,27348.0,359.0,26.0,788.0,874.0,ZCTA5 58243,58243
19766,53.7,159.0,4.0,68750.0,41688.0,121.0,1.0,,1148.0,ZCTA5 58244,58244
19767,49.9,2475.0,113.0,68125.0,36126.0,1301.0,7.0,484.0,1031.0,ZCTA5 58249,58249
19768,49.5,267.0,19.0,58125.0,52282.0,145.0,1.0,625.0,,ZCTA5 58250,58250
19769,39.4,2189.0,180.0,49596.0,23904.0,1046.0,44.0,550.0,1045.0,ZCTA5 58251,58251
19770,53.8,523.0,39.0,51200.0,27274.0,223.0,2.0,396.0,978.0,ZCTA5 58254,58254
