,Median Age,Total Population,Poverty Count,Median Household Income,Per Capita Income,employment_employed,employment_unemployed,median_gross_rent,median_monthly_owner_costs,Name,Zipcode
21689,41.6,24068.0,4471.0,40367.0,24560.0,10575.0,1426.0,605.0,1034.0,ZCTA5 62864,62864
21690,45.9,1989.0,232.0,60000.0,24225.0,900.0,113.0,504.0,956.0,ZCTA5 62865,62865
21691,46.6,473.0,115.0,37955.0,18820.0,162.0,42.0,394.0,820.0,ZCTA5 62867,62867
21692,47.2,1566.0,160.0,46208.0,22034.0,671.0,68.0,435.0,883.0,ZCTA5 62868,62868
21693,39.6,2887.0,322.0,55357.0,26020.0,1308.0,89.0,418.0,879.0,ZCTA5 62869,62869
21694,48.2,1855.0,293.0,40339.0,21449.0,803.0,57.0,583.0,891.0,ZCTA5 62870,62870
21695,44.6,727.0,103.0,43125.0,22426.0,291.0,10.0,313.0,865.0,ZCTA5 62871,62871
21696,39.1,1264.0,332.0,47993.0,19909.0,606.0,113.0,465.0,923.0,ZCTA5 62872,62872
21697,40.5,458.0,79.0,33194.0,16958.0,192.0,22.0,672.0,753.0,ZCTA5 62874,62874
21698,40.7,1173.0,151.0,57656.0,25050.0,453.0,129.0,525.0,815.0,ZCTA5 62875,62875
21699,47.0,176.0,10.0,58750.0,26935.0,83.0,1.0,,1036.0,ZCTA5 62876,62876
21700,47.3,519.0,45.0,51875.0,29220.0,276.0,14.0,582.0,820.0,ZCTA5 62877,62877
21701,49.9,365.0,41.0,54167.0,33040.0,207.0,35.0,,871.0,ZCTA5 62878,62878
21702,38.3,103.0,24.0,34375.0,15675.0,34.0,13.0,,,ZCTA5 62879,62879
21703,41.4,604.0,138.0,37850.0,19381.0,315.0,75.0,263.0,819.0,ZCTA5 62880,62880
21704,40.9,11183.0,1652.0,46059.0,24412.0,5160.0,310.0,604.0,920.0,ZCTA5 62881,62881
21705,41.2,2193.0,520.0,34506.0,19036.0,800.0,131.0,413.0,909.0,ZCTA5 62882,62882
21706,41.8,813.0,33.0,53750.0,21111.0,358.0,19.0,,1159.0,ZCTA5 62883,62883
21707,43.1,2773.0,450.0,39047.0,19574.0,1128.0,152.0,568.0,864.0,ZCTA5 62884,62884
21708,34.0,1048.0,84.0,44643.0,19018.0,404.0,22.0,,841.0,ZCTA5 62885,62885
21709,33.5,485.0,90.0,45682.0,19309.0,258.0,26.0,,858.0,ZCTA5 62886,62886
21710,29.1,364.0,10.0,43807.0,23081.0,165.0,8.0,,883.0,ZCTA5 62887,62887
21711,45.8,2212.0,250.0,47933.0,23742.0,884.0,110.0,566.0,913.0,ZCTA5 62888,62888
21712,36.6,1006.0,51.0,47500.0,20102.0,446.0,33.0,495.0,993.0,ZCTA5 62889,62889
21713,40.1,2888.0,456.0,43542.0,19575.0,1158.0,138.0,886.0,1035.0,ZCTA5 62890,62890
21714,48.4,610.0,123.0,32841.0,21190.0,242.0,41.0,629.0,768.0,ZCTA5 62891,62891
21715,37.4,306.0,48.0,53750.0,22127.0,137.0,14.0,800.0,971.0,ZCTA5 62892,62892
21716,47.5,798.0,93.0,63750.0,28322.0,416.0,7.0,614.0,990.0,ZCTA5 62893,62893
21717,38.3,912.0,125.0,49083.0,23781.0,442.0,33.0,527.0,1105.0,ZCTA5 62894,62894
21718,40.5,2212.0,325.0,48952.0,21621.0,989.0,19.0,653.0,950.0,ZCTA5 62895,62895
21719,41.1,12247.0,2332.0,36352.0,20213.0,4647.0,607.0,514.0,859.0,ZCTA5 62896,62896
21720,50.5,415.0,78.0,32308.0,21055.0,150.0,14.0,,1114.0,ZCTA5 62897,62897
21721,41.1,2090.0,255.0,57049.0,23854.0,1048.0,53.0,420.0,1091.0,ZCTA5 62898,62898
21722,40.7,1598.0,348.0,40208.0,22123.0,642.0,70.0,420.0,829.0,ZCTA5 62899,62899
21723,24.0,27557.0,10688.0,20566.0,16441.0,11190.0,1460.0,677.0,1146.0,ZCTA5 62901,62901
21724,35.2,4534.0,728.0,54290.0,29692.0,2409.0,160.0,792.0,1425.0,ZCTA5 62902,62902
21725,25.0,2711.0,1153.0,28250.0,25421.0,1364.0,172.0,658.0,1770.0,ZCTA5 62903,62903
21726,43.5,829.0,170.0,31136.0,15939.0,255.0,18.0,534.0,979.0,ZCTA5 62905,62905
21727,46.1,6833.0,1399.0,43132.0,23728.0,2680.0,255.0,469.0,1037.0,ZCTA5 62906,62906
21728,40.0,2212.0,163.0,60074.0,25418.0,1100.0,39.0,553.0,1221.0,ZCTA5 62907,62907
21729,46.1,497.0,51.0,27625.0,21655.0,207.0,7.0,,1100.0,ZCTA5 62908,62908
21730,48.4,2414.0,361.0,39069.0,30257.0,920.0,125.0,607.0,917.0,ZCTA5 62910,62910
21731,38.5,1210.0,224.0,38750.0,18739.0,428.0,79.0,625.0,939.0,ZCTA5 62912,62912
21732,35.6,2969.0,1607.0,16706.0,12089.0,837.0,302.0,288.0,957.0,ZCTA5 62914,62914
21733,38.4,362.0,73.0,39318.0,15596.0,196.0,4.0,616.0,793.0,ZCTA5 62915,62915
21734,39.0,869.0,182.0,48750.0,21132.0,373.0,9.0,550.0,956.0,ZCTA5 62916,62916
21735,48.7,2481.0,546.0,26188.0,16453.0,965.0,184.0,397.0,932.0,ZCTA5 62917,62917
21736,35.7,9787.0,1421.0,48867.0,25988.0,4715.0,239.0,605.0,1145.0,ZCTA5 62918,62918
21737,48.5,1021.0,211.0,43077.0,21651.0,394.0,33.0,515.0,726.0,ZCTA5 62919,62919
21738,41.7,3490.0,490.0,42100.0,24677.0,1520.0,218.0,540.0,1174.0,ZCTA5 62920,62920
21739,34.7,550.0,199.0,19228.0,11579.0,182.0,8.0,827.0,613.0,ZCTA5 62921,62921
21740,47.3,3241.0,301.0,52632.0,21928.0,1302.0,149.0,635.0,982.0,ZCTA5 62922,62922
21741,42.1,510.0,41.0,35486.0,18845.0,189.0,25.0,742.0,835.0,ZCTA5 62923,62923
21742,36.0,2735.0,685.0,36968.0,20241.0,1211.0,72.0,827.0,911.0,ZCTA5 62924,62924
21743,40.3,2230.0,256.0,48000.0,21668.0,832.0,62.0,594.0,948.0,ZCTA5 62926,62926
21744,52.5,242.0,80.0,20000.0,18992.0,101.0,3.0,709.0,800.0,ZCTA5 62927,62927
21745,50.2,189.0,83.0,26053.0,17533.0,78.0,11.0,375.0,1518.0,ZCTA5 62928,62928
21746,40.8,6205.0,1680.0,31875.0,19723.0,2170.0,387.0,632.0,827.0,ZCTA5 62930,62930
21747,54.5,1404.0,201.0,43060.0,28464.0,509.0,50.0,353.0,899.0,ZCTA5 62931,62931
21748,41.3,1843.0,348.0,38814.0,24840.0,688.0,33.0,611.0,969.0,ZCTA5 62932,62932
21749,47.9,1112.0,162.0,48148.0,23794.0,503.0,23.0,666.0,1147.0,ZCTA5 62933,62933
21750,44.3,998.0,102.0,42042.0,31426.0,485.0,27.0,538.0,796.0,ZCTA5 62934,62934
21751,43.9,1552.0,227.0,43382.0,22050.0,601.0,63.0,463.0,905.0,ZCTA5 62935,62935
21752,46.0,2997.0,534.0,38915.0,22129.0,1005.0,95.0,477.0,913.0,ZCTA5 62938,62938
21753,45.1,3219.0,368.0,44507.0,24206.0,1218.0,105.0,684.0,980.0,ZCTA5 62939,62939
21754,40.7,392.0,47.0,46000.0,20688.0,194.0,7.0,425.0,1040.0,ZCTA5 62940,62940
21755,42.1,759.0,93.0,45893.0,24086.0,341.0,21.0,742.0,1027.0,ZCTA5 62941,62941
21756,55.3,492.0,107.0,34265.0,19910.0,160.0,54.0,454.0,1000.0,ZCTA5 62942,62942
21757,42.8,676.0,237.0,19583.0,14620.0,167.0,55.0,,950.0,ZCTA5 62943,62943
21758,41.5,13336.0,2471.0,41401.0,22585.0,5068.0,718.0,617.0,940.0,ZCTA5 62946,62946
21759,59.1,525.0,28.0,39118.0,21235.0,184.0,31.0,,767.0,ZCTA5 62947,62947
21760,39.1,12978.0,1957.0,40266.0,23046.0,5759.0,542.0,578.0,906.0,ZCTA5 62948,62948
21761,44.0,802.0,132.0,31250.0,18021.0,327.0,62.0,394.0,841.0,ZCTA5 62949,62949
21762,39.6,246.0,61.0,26875.0,17083.0,72.0,0.0,,639.0,ZCTA5 62950,62950
21763,37.4,5526.0,1143.0,38631.0,20072.0,2077.0,372.0,497.0,905.0,ZCTA5 62951,62951
21764,43.3,3231.0,678.0,35313.0,19934.0,1418.0,97.0,563.0,974.0,ZCTA5 62952,62952
21765,36.1,319.0,146.0,30938.0,13166.0,109.0,8.0,623.0,583.0,ZCTA5 62953,62953
21766,52.6,417.0,10.0,50764.0,24735.0,151.0,23.0,,948.0,ZCTA5 62954,62954
21767,43.5,903.0,136.0,50813.0,21593.0,338.0,55.0,608.0,836.0,ZCTA5 62956,62956
21768,42.6,1085.0,247.0,34514.0,17613.0,430.0,93.0,805.0,900.0,ZCTA5 62957,62957
21769,45.1,2075.0,377.0,46938.0,34140.0,975.0,106.0,636.0,1417.0,ZCTA5 62958,62958
21770,42.4,27400.0,3798.0,47767.0,25523.0,11675.0,838.0,655.0,1092.0,ZCTA5 62959,62959
21771,41.6,11732.0,2169.0,44014.0,21939.0,4584.0,528.0,691.0,1051.0,ZCTA5 62960,62960
21772,50.0,48.0,2.0,54750.0,24621.0,29.0,1.0,,800.0,ZCTA5 62961,62961
21773,46.5,87.0,10.0,93125.0,21563.0,30.0,0.0,,,ZCTA5 62962,62962
21774,37.2,603.0,150.0,30781.0,13450.0,191.0,48.0,243.0,893.0,ZCTA5 62963,62963
21775,42.3,1561.0,446.0,30240.0,17142.0,537.0,98.0,425.0,775.0,ZCTA5 62964,62964
21776,42.9,90.0,2.0,41875.0,21738.0,49.0,4.0,494.0,814.0,ZCTA5 62965,62965
21777,42.1,15751.0,3545.0,38376.0,22724.0,6673.0,877.0,598.0,1007.0,ZCTA5 62966,62966
21778,48.2,293.0,33.0,40714.0,16622.0,62.0,16.0,,1045.0,ZCTA5 62967,62967
21779,61.2,596.0,55.0,32500.0,15591.0,126.0,16.0,575.0,970.0,ZCTA5 62969,62969
21780,44.2,867.0,111.0,35417.0,22214.0,346.0,12.0,476.0,902.0,ZCTA5 62970,62970
21781,52.1,1023.0,234.0,42460.0,21206.0,430.0,42.0,,892.0,ZCTA5 62972,62972
21782,47.3,1545.0,185.0,40125.0,20164.0,631.0,66.0,692.0,1018.0,ZCTA5 62974,62974
21783,43.6,373.0,65.0,30292.0,16412.0,137.0,38.0,,783.0,ZCTA5 62975,62975
21784,51.7,396.0,21.0,45167.0,24626.0,141.0,32.0,735.0,1183.0,ZCTA5 62976,62976
21785,43.1,595.0,54.0,50795.0,26250.0,301.0,13.0,679.0,1156.0,ZCTA5 62977,62977
21786,50.5,1146.0,159.0,42500.0,23481.0,513.0,55.0,474.0,881.0,ZCTA5 62979,62979
21787,39.0,1352.0,608.0,20987.0,14916.0,389.0,119.0,265.0,728.0,ZCTA5 62982,62982
21788,44.9,1285.0,282.0,32833.0,19803.0,509.0,30.0,614.0,792.0,ZCTA5 62983,62983
21789,41.1,1917.0,418.0,35333.0,19830.0,781.0,101.0,381.0,786.0,ZCTA5 62984,62984
21790,45.2,1233.0,88.0,34833.0,18269.0,350.0,84.0,,955.0,ZCTA5 62985,62985
21791,43.0,1085.0,99.0,44010.0,20060.0,450.0,104.0,537.0,731.0,ZCTA5 62987,62987
21792,39.8,1988.0,487.0,33320.0,14932.0,706.0,48.0,617.0,850.0,ZCTA5 62988,62988
21793,31.7,1079.0,355.0,31989.0,12709.0,342.0,41.0,404.0,579.0,ZCTA5 62990,62990
21794,49.9,735.0,107.0,26711.0,19265.0,247.0,44.0,528.0,896.0,ZCTA5 62992,62992
21795,41.7,597.0,107.0,51750.0,22776.0,268.0,32.0,680.0,840.0,ZCTA5 62994,62994
21796,40.8,5148.0,558.0,40925.0,16879.0,1447.0,189.0,523.0,1104.0,ZCTA5 62995,62995
21797,44.0,427.0,47.0,34167.0,25284.0,150.0,32.0,,1201.0,ZCTA5 62996,62996
21798,47.7,422.0,101.0,26771.0,15948.0,174.0,2.0,669.0,732.0,ZCTA5 62997,62997
21799,49.2,342.0,60.0,26779.0,20014.0,87.0,55.0,,,ZCTA5 62998,62998
21800,38.3,1870.0,523.0,34000.0,15737.0,606.0,107.0,617.0,840.0,ZCTA5 62999,62999
21801,42.2,17761.0,442.0,162174.0,72640.0,8464.0,390.0,944.0,2952.0,ZCTA5 63005,63005
21802,38.9,36306.0,2955.0,59208.0,26436.0,18405.0,1487.0,862.0,1278.0,ZCTA5 63010,63010
21803,43.6,37338.0,1953.0,85883.0,42301.0,18425.0,988.0,1181.0,1767.0,ZCTA5 63011,63011
21804,35.0,10654.0,1061.0,65080.0,25595.0,5600.0,647.0,887.0,1265.0,ZCTA5 63012,63012
21805,44.2,1563.0,190.0,56031.0,26656.0,902.0,28.0,,1154.0,ZCTA5 63013,63013
21806,53.0,500.0,133.0,36094.0,18256.0,192.0,11.0,688.0,1012.0,ZCTA5 63014,63014
21807,42.2,2249.0,227.0,52399.0,26303.0,1148.0,48.0,630.0,1121.0,ZCTA5 63015,63015
21808,40.7,7600.0,1053.0,51924.0,22151.0,3654.0,328.0,670.0,1214.0,ZCTA5 63016,63016
21809,48.9,41655.0,2033.0,92618.0,51234.0,19888.0,905.0,1081.0,2030.0,ZCTA5 63017,63017
21810,33.0,4468.0,696.0,52540.0,21342.0,2161.0,162.0,793.0,1115.0,ZCTA5 63019,63019
21811,41.3,20018.0,3025.0,43861.0,20987.0,8334.0,958.0,656.0,1120.0,ZCTA5 63020,63020
21812,38.6,56552.0,2507.0,84452.0,39395.0,30923.0,1327.0,964.0,1690.0,ZCTA5 63021,63021
21813,46.8,5662.0,850.0,52432.0,24688.0,2350.0,572.0,847.0,1296.0,ZCTA5 63023,63023
21814,40.5,13148.0,536.0,87126.0,35694.0,6296.0,445.0,1029.0,1799.0,ZCTA5 63025,63025
21815,38.3,44121.0,3929.0,70939.0,32009.0,22323.0,1906.0,782.0,1495.0,ZCTA5 63026,63026
21816,39.7,26720.0,3206.0,52660.0,24962.0,11925.0,1282.0,693.0,1274.0,ZCTA5 63028,63028
21817,40.1,340.0,46.0,48571.0,17155.0,140.0,25.0,1113.0,1278.0,ZCTA5 63030,63030
21818,37.5,49324.0,4103.0,55876.0,25396.0,24369.0,2428.0,957.0,1161.0,ZCTA5 63031,63031
21819,39.7,41408.0,4182.0,50473.0,25599.0,19100.0,2580.0,893.0,1233.0,ZCTA5 63033,63033
21820,45.5,18087.0,855.0,78634.0,33631.0,9114.0,665.0,1584.0,1653.0,ZCTA5 63034,63034
21821,51.7,854.0,173.0,32096.0,20630.0,246.0,0.0,,920.0,ZCTA5 63036,63036
21822,43.7,3034.0,432.0,37759.0,19857.0,1257.0,185.0,703.0,1013.0,ZCTA5 63037,63037
21823,47.2,6680.0,204.0,119006.0,58808.0,3529.0,173.0,1291.0,2274.0,ZCTA5 63038,63038
21824,32.7,1144.0,63.0,48095.0,18589.0,592.0,79.0,1011.0,1130.0,ZCTA5 63039,63039
21825,39.3,8396.0,71.0,108086.0,42513.0,4203.0,167.0,1112.0,1932.0,ZCTA5 63040,63040
21826,45.5,482.0,126.0,32361.0,18102.0,209.0,22.0,,1105.0,ZCTA5 63041,63041
21827,35.3,20119.0,2871.0,42889.0,24239.0,10032.0,1489.0,788.0,1134.0,ZCTA5 63042,63042
21828,36.7,22400.0,2047.0,63858.0,30323.0,12032.0,931.0,911.0,1368.0,ZCTA5 63043,63043
21829,45.1,10531.0,1755.0,47111.0,27449.0,4805.0,475.0,794.0,1284.0,ZCTA5 63044,63044
21830,,0.0,0.0,,,0.0,0.0,,,ZCTA5 63045,63045
21831,,0.0,0.0,,,0.0,0.0,,,ZCTA5 63047,63047
21832,33.0,3562.0,186.0,54396.0,21391.0,1584.0,89.0,826.0,1277.0,ZCTA5 63048,63048
21833,38.0,16188.0,1497.0,60798.0,29288.0,8648.0,948.0,748.0,1262.0,ZCTA5 63049,63049
21834,41.7,15507.0,1655.0,56970.0,23626.0,6848.0,757.0,778.0,1324.0,ZCTA5 63050,63050
21835,37.3,14437.0,1755.0,57855.0,23630.0,7041.0,632.0,670.0,1247.0,ZCTA5 63051,63051
21836,36.5,25836.0,2121.0,63445.0,26215.0,12909.0,1091.0,836.0,1402.0,ZCTA5 63052,63052
21837,26.9,90.0,4.0,38125.0,20543.0,32.0,4.0,,1313.0,ZCTA5 63053,63053
21838,42.7,2274.0,86.0,46607.0,31894.0,991.0,155.0,759.0,1707.0,ZCTA5 63055,63055
21839,35.3,1987.0,268.0,42738.0,17846.0,824.0,58.0,679.0,1026.0,ZCTA5 63056,63056
21840,56.1,61.0,24.0,,17951.0,39.0,0.0,,,ZCTA5 63057,63057
21841,46.2,2786.0,562.0,57313.0,24060.0,1274.0,229.0,619.0,1009.0,ZCTA5 63060,63060
21842,39.9,217.0,12.0,36620.0,19255.0,87.0,0.0,,1069.0,ZCTA5 63061,63061
21843,40.2,5257.0,387.0,52604.0,23895.0,2589.0,83.0,757.0,1237.0,ZCTA5 63068,63068
21844,38.0,15173.0,1597.0,55978.0,27868.0,6993.0,637.0,715.0,1471.0,ZCTA5 63069,63069
21845,33.8,7848.0,1413.0,42151.0,20971.0,3817.0,427.0,730.0,1227.0,ZCTA5 63070,63070
21846,36.7,1388.0,434.0,34010.0,13331.0,512.0,79.0,605.0,924.0,ZCTA5 63071,63071
21847,45.7,2762.0,335.0,50391.0,24160.0,1197.0,304.0,696.0,1110.0,ZCTA5 63072,63072
21848,37.7,891.0,39.0,205169.0,65896.0,400.0,26.0,,3923.0,ZCTA5 63073,63073
21849,36.5,15212.0,2464.0,36600.0,22669.0,7253.0,983.0,733.0,1025.0,ZCTA5 63074,63074
21850,41.5,11402.0,1968.0,42964.0,20622.0,4653.0,600.0,670.0,1129.0,ZCTA5 63077,63077
21851,,9.0,0.0,,,0.0,0.0,,,ZCTA5 63079,63079
21852,37.4,13145.0,2881.0,35843.0,19468.0,4987.0,857.0,635.0,1121.0,ZCTA5 63080,63080
21853,36.8,18195.0,1824.0,50758.0,24060.0,9000.0,857.0,706.0,1234.0,ZCTA5 63084,63084
21854,36.3,970.0,145.0,52153.0,20873.0,335.0,74.0,,1465.0,ZCTA5 63087,63087
21855,36.4,8380.0,816.0,61702.0,34677.0,4917.0,220.0,931.0,1435.0,ZCTA5 63088,63088
21856,41.3,5500.0,1091.0,49148.0,23120.0,2614.0,227.0,828.0,1196.0,ZCTA5 63089,63089
21857,40.7,21788.0,1819.0,53767.0,29338.0,11018.0,533.0,668.0,1270.0,ZCTA5 63090,63090
21858,44.2,1154.0,126.0,54018.0,24891.0,544.0,45.0,1125.0,1048.0,ZCTA5 63091,63091
21859,31.2,2689.0,613.0,52202.0,39290.0,1643.0,218.0,999.0,1630.0,ZCTA5 63101,63101
21860,33.9,2291.0,129.0,55583.0,33037.0,1071.0,32.0,842.0,,ZCTA5 63102,63102
21861,30.8,6921.0,1397.0,34252.0,31305.0,3926.0,359.0,773.0,1396.0,ZCTA5 63103,63103
21862,32.8,19283.0,4829.0,45775.0,31056.0,10310.0,1021.0,752.0,1566.0,ZCTA5 63104,63104
21863,34.3,17539.0,1025.0,96390.0,61481.0,8443.0,430.0,1026.0,2828.0,ZCTA5 63105,63105
21864,24.6,11990.0,7208.0,12589.0,8817.0,2941.0,1007.0,539.0,1200.0,ZCTA5 63106,63106
21865,34.7,11725.0,4746.0,21415.0,12831.0,3803.0,1276.0,718.0,1055.0,ZCTA5 63107,63107
21866,30.3,20760.0,6359.0,30641.0,31532.0,9827.0,1167.0,837.0,1955.0,ZCTA5 63108,63108
21867,37.6,27391.0,2396.0,51517.0,33698.0,16297.0,1113.0,740.0,1304.0,ZCTA5 63109,63109
21868,34.0,16803.0,3257.0,40005.0,28445.0,9055.0,910.0,760.0,1323.0,ZCTA5 63110,63110
21869,35.1,21294.0,6621.0,30197.0,17172.0,8388.0,1891.0,678.0,1043.0,ZCTA5 63111,63111
21870,31.4,20185.0,6271.0,28629.0,21208.0,8113.0,1760.0,758.0,1332.0,ZCTA5 63112,63112
21871,38.9,11881.0,4597.0,23359.0,13543.0,3790.0,1516.0,715.0,1097.0,ZCTA5 63113,63113
21872,36.5,35589.0,5489.0,41425.0,21428.0,18072.0,1659.0,814.0,1057.0,ZCTA5 63114,63114
21873,38.9,20510.0,7147.0,24371.0,14433.0,6592.0,2581.0,765.0,932.0,ZCTA5 63115,63115
21874,35.6,44612.0,9096.0,41119.0,23449.0,22705.0,2988.0,701.0,1125.0,ZCTA5 63116,63116
21875,38.0,9035.0,808.0,65269.0,48715.0,5420.0,214.0,892.0,1750.0,ZCTA5 63117,63117
21876,31.1,28728.0,10422.0,28821.0,17788.0,12034.0,2485.0,733.0,1210.0,ZCTA5 63118,63118
21877,40.2,33897.0,1935.0,71532.0,42030.0,17282.0,955.0,920.0,1652.0,ZCTA5 63119,63119
21878,36.0,9202.0,3621.0,23431.0,12074.0,2581.0,1143.0,730.0,942.0,ZCTA5 63120,63120
21879,38.0,26278.0,6231.0,35400.0,19196.0,10844.0,2179.0,753.0,1084.0,ZCTA5 63121,63121
21880,42.4,38871.0,1781.0,85768.0,48715.0,19778.0,684.0,1067.0,1847.0,ZCTA5 63122,63122
21881,41.0,49581.0,4026.0,53063.0,29451.0,26480.0,2022.0,738.0,1237.0,ZCTA5 63123,63123
21882,47.8,10615.0,461.0,112891.0,86099.0,4124.0,235.0,978.0,3772.0,ZCTA5 63124,63124
21883,41.1,32900.0,4397.0,45319.0,23525.0,15836.0,1560.0,748.0,1105.0,ZCTA5 63125,63125
21884,45.4,14929.0,594.0,65923.0,35138.0,7645.0,471.0,917.0,1395.0,ZCTA5 63126,63126
21885,48.7,4893.0,329.0,89722.0,56226.0,2168.0,107.0,1725.0,2836.0,ZCTA5 63127,63127
21886,49.0,29697.0,1075.0,70618.0,39567.0,14054.0,819.0,866.0,1559.0,ZCTA5 63128,63128
21887,43.1,53540.0,2893.0,66834.0,33993.0,28653.0,1378.0,791.0,1482.0,ZCTA5 63129,63129
21888,35.4,30773.0,5048.0,59957.0,37210.0,15730.0,1361.0,920.0,1636.0,ZCTA5 63130,63130
21889,47.7,17741.0,632.0,128372.0,75294.0,8516.0,311.0,1243.0,2565.0,ZCTA5 63131,63131
21890,39.8,13997.0,1794.0,54029.0,37529.0,6721.0,652.0,899.0,1695.0,ZCTA5 63132,63132
21891,35.2,7971.0,2951.0,23091.0,13180.0,2563.0,754.0,676.0,1007.0,ZCTA5 63133,63133
21892,34.9,13894.0,2966.0,36162.0,19360.0,6373.0,990.0,893.0,932.0,ZCTA5 63134,63134
21893,34.3,21986.0,4861.0,40733.0,20505.0,9460.0,1364.0,878.0,1073.0,ZCTA5 63135,63135
21894,33.4,46686.0,13666.0,30254.0,15980.0,16941.0,4981.0,849.0,1060.0,ZCTA5 63136,63136
21895,35.1,19966.0,5034.0,33702.0,17005.0,8479.0,1873.0,952.0,1064.0,ZCTA5 63137,63137
21896,30.6,20492.0,4811.0,33615.0,18769.0,7839.0,2138.0,714.0,1222.0,ZCTA5 63138,63138
21897,37.9,22081.0,2816.0,47156.0,31722.0,13664.0,793.0,742.0,1186.0,ZCTA5 63139,63139
21898,40.6,232.0,115.0,15500.0,9001.0,72.0,32.0,725.0,,ZCTA5 63140,63140
21899,43.3,19900.0,1215.0,103000.0,60856.0,9997.0,408.0,1073.0,2428.0,ZCTA5 63141,63141
21900,36.6,9772.0,1872.0,36133.0,26544.0,5933.0,610.0,660.0,1263.0,ZCTA5 63143,63143
21901,36.3,8821.0,460.0,73771.0,46871.0,5394.0,154.0,1128.0,1512.0,ZCTA5 63144,63144
21902,42.6,30325.0,2478.0,64025.0,37276.0,15722.0,901.0,941.0,1462.0,ZCTA5 63146,63146
21903,40.7,10137.0,2262.0,28868.0,16707.0,3349.0,1038.0,710.0,1015.0,ZCTA5 63147,63147
21904,,0.0,0.0,,,0.0,0.0,,,ZCTA5 63155,63155
21905,35.9,49679.0,5925.0,53680.0,27097.0,25012.0,2067.0,791.0,1308.0,ZCTA5 63301,63301
21906,37.9,46731.0,2893.0,68737.0,34494.0,25758.0,1624.0,886.0,1513.0,ZCTA5 63303,63303
21907,40.6,39863.0,1733.0,85907.0,37018.0,21307.0,1320.0,1197.0,1591.0,ZCTA5 63304,63304
21908,55.9,157.0,25.0,35417.0,27810.0,56.0,15.0,725.0,650.0,ZCTA5 63330,63330
21909,49.0,1361.0,55.0,84667.0,39386.0,823.0,59.0,788.0,1807.0,ZCTA5 63332,63332
21910,41.0,672.0,126.0,35294.0,18420.0,264.0,80.0,689.0,1051.0,ZCTA5 63333,63333
21911,37.8,9549.0,1111.0,37938.0,16006.0,3292.0,204.0,604.0,1143.0,ZCTA5 63334,63334
21912,51.4,946.0,196.0,45938.0,26675.0,391.0,26.0,538.0,828.0,ZCTA5 63336,63336
21913,42.1,1162.0,137.0,50573.0,22011.0,568.0,66.0,584.0,1110.0,ZCTA5 63339,63339
21914,50.1,3521.0,15.0,97222.0,45763.0,1957.0,230.0,782.0,2128.0,ZCTA5 63341,63341
21915,42.0,4149.0,562.0,43777.0,20303.0,1598.0,305.0,621.0,1138.0,ZCTA5 63343,63343
21916,35.2,1613.0,266.0,48083.0,21313.0,678.0,71.0,592.0,1111.0,ZCTA5 63344,63344
21917,40.2,541.0,72.0,41736.0,20326.0,262.0,36.0,663.0,862.0,ZCTA5 63345,63345
21918,41.2,3323.0,319.0,57358.0,19976.0,1395.0,294.0,685.0,1183.0,ZCTA5 63347,63347
21919,39.6,6649.0,193.0,72071.0,30058.0,3341.0,297.0,1000.0,1700.0,ZCTA5 63348,63348
21920,42.0,1770.0,252.0,60870.0,21921.0,774.0,97.0,666.0,1310.0,ZCTA5 63349,63349
21921,38.0,758.0,210.0,49625.0,21573.0,363.0,74.0,764.0,1286.0,ZCTA5 63350,63350
21922,49.6,1710.0,161.0,49276.0,23088.0,767.0,40.0,790.0,1222.0,ZCTA5 63351,63351
21923,40.6,1058.0,136.0,41979.0,19925.0,451.0,16.0,596.0,794.0,ZCTA5 63352,63352
21924,39.0,4487.0,597.0,38896.0,19690.0,1936.0,185.0,631.0,929.0,ZCTA5 63353,63353
21925,44.7,5009.0,362.0,62936.0,29868.0,2696.0,163.0,540.0,1219.0,ZCTA5 63357,63357
21926,50.0,1093.0,146.0,43813.0,22153.0,502.0,22.0,733.0,855.0,ZCTA5 63359,63359
21927,38.1,4503.0,898.0,40769.0,20552.0,1914.0,187.0,577.0,1070.0,ZCTA5 63361,63361
21928,30.5,6652.0,1192.0,41465.0,19105.0,2838.0,472.0,915.0,1157.0,ZCTA5 63362,63362
21929,51.1,1667.0,320.0,36042.0,22568.0,671.0,94.0,638.0,851.0,ZCTA5 63363,63363
21930,35.4,48249.0,3345.0,67775.0,29374.0,25707.0,1796.0,882.0,1455.0,ZCTA5 63366,63366
21931,36.9,21186.0,1104.0,82391.0,37643.0,10561.0,689.0,979.0,1682.0,ZCTA5 63367,63367
21932,36.3,43855.0,2201.0,85722.0,35454.0,21946.0,1141.0,1133.0,1681.0,ZCTA5 63368,63368
21933,42.7,1909.0,140.0,55493.0,30397.0,821.0,110.0,500.0,1159.0,ZCTA5 63369,63369
21934,80.3,14.0,0.0,,28343.0,4.0,0.0,,,ZCTA5 63370,63370
21935,49.6,456.0,68.0,52946.0,26925.0,230.0,17.0,588.0,1323.0,ZCTA5 63373,63373
21936,38.9,72474.0,2870.0,74390.0,31868.0,39078.0,2634.0,922.0,1445.0,ZCTA5 63376,63376
21937,40.2,2685.0,315.0,60200.0,21464.0,1172.0,199.0,833.0,1423.0,ZCTA5 63377,63377
21938,35.8,23929.0,3279.0,58190.0,23424.0,10847.0,1104.0,736.0,1288.0,ZCTA5 63379,63379
