,Median Age,Population,Poverty Count,Household Income,Per Capita Income,Median Home Rent,Median Monthly Owner Costs,Name,Zipcode
16186,38.6,5042.0,740.0,49797.0,23399.0,503.0,1322.0,ZCTA5 48881,48881
16187,39.2,7364.0,892.0,49088.0,21505.0,672.0,1083.0,ZCTA5 48883,48883
16188,42.6,4514.0,689.0,40617.0,18582.0,597.0,1042.0,ZCTA5 48884,48884
16189,41.0,937.0,76.0,42500.0,18924.0,666.0,1085.0,ZCTA5 48885,48885
16190,45.0,2203.0,452.0,35648.0,18894.0,713.0,886.0,ZCTA5 48886,48886
16191,45.6,6139.0,1295.0,36831.0,19434.0,591.0,1022.0,ZCTA5 48888,48888
16192,43.9,1364.0,199.0,40313.0,19224.0,663.0,1157.0,ZCTA5 48889,48889
16193,37.0,1945.0,223.0,47563.0,23452.0,764.0,1224.0,ZCTA5 48890,48890
16194,45.0,3130.0,353.0,42560.0,19478.0,508.0,983.0,ZCTA5 48891,48891
16195,36.7,4661.0,591.0,57138.0,22686.0,841.0,1415.0,ZCTA5 48892,48892
16196,40.1,5472.0,1010.0,42272.0,20778.0,797.0,985.0,ZCTA5 48893,48893
16197,41.2,2030.0,53.0,64808.0,26222.0,604.0,1420.0,ZCTA5 48894,48894
16198,41.9,11299.0,1165.0,76400.0,38164.0,905.0,1701.0,ZCTA5 48895,48895
16199,39.0,138.0,56.0,23333.0,10372.0,,697.0,ZCTA5 48896,48896
16200,43.3,1505.0,140.0,53393.0,26956.0,823.0,1224.0,ZCTA5 48897,48897
16201,35.3,25641.0,6189.0,39930.0,21355.0,720.0,1126.0,ZCTA5 48906,48906
16202,32.6,35218.0,8881.0,39007.0,20756.0,769.0,1070.0,ZCTA5 48910,48910
16203,31.8,39922.0,10258.0,38930.0,19968.0,708.0,1203.0,ZCTA5 48911,48911
16204,30.7,17931.0,4889.0,38387.0,20895.0,729.0,1059.0,ZCTA5 48912,48912
16205,32.3,8870.0,2762.0,37354.0,20741.0,826.0,1010.0,ZCTA5 48915,48915
16206,41.9,32082.0,3353.0,51830.0,29977.0,757.0,1385.0,ZCTA5 48917,48917
16207,,0.0,0.0,,,,,ZCTA5 48921,48921
16208,30.5,2478.0,1312.0,14817.0,15382.0,631.0,1327.0,ZCTA5 48933,48933
16209,31.2,22581.0,6758.0,32259.0,17613.0,694.0,1002.0,ZCTA5 49001,49001
16210,37.0,19528.0,2504.0,44526.0,26901.0,591.0,1289.0,ZCTA5 49002,49002
16211,38.3,15575.0,1789.0,46828.0,23650.0,808.0,1145.0,ZCTA5 49004,49004
16212,23.2,26908.0,8724.0,32016.0,17457.0,744.0,1233.0,ZCTA5 49006,49006
16213,28.6,10208.0,4128.0,23367.0,14508.0,646.0,1033.0,ZCTA5 49007,49007
16214,32.5,16599.0,2733.0,44893.0,29053.0,676.0,1383.0,ZCTA5 49008,49008
16215,36.3,43385.0,6774.0,53172.0,31385.0,767.0,1505.0,ZCTA5 49009,49009
16216,40.2,17741.0,2401.0,48013.0,22848.0,758.0,1141.0,ZCTA5 49010,49010
16217,39.1,2151.0,196.0,52610.0,23715.0,742.0,1084.0,ZCTA5 49011,49011
16218,47.0,3389.0,199.0,56950.0,29822.0,854.0,1334.0,ZCTA5 49012,49012
16219,40.1,4890.0,1151.0,35691.0,16852.0,557.0,1006.0,ZCTA5 49013,49013
16220,37.3,21546.0,4395.0,42945.0,22726.0,692.0,1136.0,ZCTA5 49014,49014
16221,39.9,26378.0,3159.0,49877.0,29642.0,720.0,1231.0,ZCTA5 49015,49015
16222,40.6,21560.0,3641.0,43643.0,22877.0,646.0,1145.0,ZCTA5 49017,49017
16223,42.8,6236.0,496.0,51303.0,23690.0,656.0,1314.0,ZCTA5 49021,49021
16224,35.8,31647.0,10498.0,25948.0,16398.0,575.0,935.0,ZCTA5 49022,49022
16225,36.8,28561.0,3406.0,61907.0,31757.0,765.0,1442.0,ZCTA5 49024,49024
16226,45.3,2396.0,351.0,40774.0,18480.0,636.0,1195.0,ZCTA5 49026,49026
16227,47.8,114.0,44.0,21250.0,17976.0,,983.0,ZCTA5 49027,49027
16228,36.2,6438.0,1554.0,39059.0,18695.0,641.0,1086.0,ZCTA5 49028,49028
16229,42.1,1708.0,144.0,51290.0,21318.0,760.0,1147.0,ZCTA5 49029,49029
16230,39.2,2356.0,400.0,40170.0,18464.0,763.0,1038.0,ZCTA5 49030,49030
16231,46.6,7658.0,1455.0,44805.0,24295.0,598.0,1127.0,ZCTA5 49031,49031
16232,37.6,3726.0,639.0,46339.0,18879.0,582.0,1115.0,ZCTA5 49032,49032
16233,44.9,1931.0,92.0,56917.0,25866.0,814.0,1382.0,ZCTA5 49033,49033
16234,43.8,2142.0,107.0,57014.0,25306.0,725.0,1197.0,ZCTA5 49034,49034
16235,41.6,23706.0,3508.0,42635.0,21336.0,674.0,1055.0,ZCTA5 49036,49036
16236,35.4,22204.0,5480.0,30416.0,16317.0,640.0,897.0,ZCTA5 49037,49037
16237,42.1,9091.0,1141.0,44913.0,23509.0,696.0,1106.0,ZCTA5 49038,49038
16238,44.3,3311.0,334.0,44019.0,19188.0,577.0,1098.0,ZCTA5 49040,49040
16239,41.4,4507.0,858.0,44699.0,19955.0,599.0,1007.0,ZCTA5 49042,49042
16240,38.2,2806.0,1065.0,25500.0,14505.0,675.0,962.0,ZCTA5 49043,49043
16241,39.6,5826.0,1269.0,40357.0,18978.0,756.0,1133.0,ZCTA5 49045,49045
16242,47.9,7201.0,1172.0,49693.0,27731.0,604.0,1247.0,ZCTA5 49046,49046
16243,40.7,14493.0,2454.0,36846.0,19383.0,600.0,1012.0,ZCTA5 49047,49047
16244,34.9,25434.0,6110.0,41443.0,20479.0,713.0,1095.0,ZCTA5 49048,49048
16245,47.2,1337.0,141.0,52537.0,24769.0,637.0,1248.0,ZCTA5 49050,49050
16246,44.4,2747.0,153.0,64183.0,31350.0,1143.0,1298.0,ZCTA5 49051,49051
16247,43.7,1038.0,76.0,53250.0,24654.0,678.0,1297.0,ZCTA5 49052,49052
16248,40.7,6724.0,894.0,55615.0,25816.0,561.0,1319.0,ZCTA5 49053,49053
16249,45.3,6079.0,642.0,52196.0,24596.0,637.0,1090.0,ZCTA5 49055,49055
16250,36.6,4296.0,1226.0,40610.0,19789.0,827.0,1173.0,ZCTA5 49056,49056
16251,33.6,7145.0,2063.0,35900.0,15429.0,543.0,926.0,ZCTA5 49057,49057
16252,40.8,19031.0,2509.0,46777.0,22137.0,713.0,1161.0,ZCTA5 49058,49058
16253,36.6,1898.0,129.0,62995.0,32053.0,1284.0,1507.0,ZCTA5 49060,49060
16254,41.3,1527.0,345.0,49722.0,20336.0,700.0,940.0,ZCTA5 49061,49061
16255,41.1,3698.0,833.0,43947.0,19831.0,537.0,1217.0,ZCTA5 49064,49064
16256,40.1,6643.0,803.0,51337.0,24753.0,713.0,1287.0,ZCTA5 49065,49065
16257,45.8,549.0,93.0,40000.0,22008.0,531.0,896.0,ZCTA5 49066,49066
16258,41.8,4446.0,680.0,49130.0,23873.0,712.0,1145.0,ZCTA5 49067,49067
16259,42.5,14415.0,1300.0,52311.0,27544.0,692.0,1331.0,ZCTA5 49068,49068
16260,36.5,2451.0,505.0,49213.0,20367.0,436.0,1156.0,ZCTA5 49070,49070
16261,41.0,8710.0,296.0,68644.0,29950.0,643.0,1432.0,ZCTA5 49071,49071
16262,38.2,3126.0,441.0,45163.0,18638.0,788.0,1145.0,ZCTA5 49072,49072
16263,40.3,4689.0,988.0,42245.0,20690.0,647.0,1176.0,ZCTA5 49073,49073
16264,76.7,208.0,74.0,19432.0,20108.0,266.0,,ZCTA5 49074,49074
16265,33.4,90.0,35.0,38125.0,9882.0,,,ZCTA5 49075,49075
16266,30.5,4316.0,459.0,49730.0,19802.0,715.0,1253.0,ZCTA5 49076,49076
16267,40.8,8964.0,1074.0,49363.0,24423.0,677.0,1126.0,ZCTA5 49078,49078
16268,39.9,13332.0,2756.0,51765.0,23514.0,677.0,1282.0,ZCTA5 49079,49079
16269,40.9,15624.0,1871.0,53743.0,25048.0,690.0,1242.0,ZCTA5 49080,49080
16270,40.1,6797.0,1415.0,42535.0,18414.0,707.0,1001.0,ZCTA5 49082,49082
16271,43.0,7363.0,325.0,73864.0,40479.0,631.0,1583.0,ZCTA5 49083,49083
16272,42.8,5.0,0.0,,6260.0,,,ZCTA5 49084,49084
16273,43.5,23268.0,1236.0,62077.0,35307.0,767.0,1382.0,ZCTA5 49085,49085
16274,39.3,6438.0,589.0,64710.0,26444.0,758.0,1493.0,ZCTA5 49087,49087
16275,40.5,3747.0,273.0,62966.0,26370.0,982.0,1503.0,ZCTA5 49088,49088
16276,44.0,1566.0,205.0,48375.0,20103.0,680.0,999.0,ZCTA5 49089,49089
16277,42.7,14137.0,3107.0,41297.0,23493.0,609.0,1371.0,ZCTA5 49090,49090
16278,36.4,19625.0,4061.0,40714.0,20608.0,608.0,1084.0,ZCTA5 49091,49091
16279,40.6,2118.0,442.0,41292.0,21123.0,793.0,1097.0,ZCTA5 49092,49092
16280,39.6,18412.0,2826.0,46680.0,22025.0,639.0,1051.0,ZCTA5 49093,49093
16281,40.5,4252.0,624.0,42266.0,19614.0,613.0,1009.0,ZCTA5 49094,49094
16282,48.9,2048.0,282.0,50625.0,25084.0,814.0,1290.0,ZCTA5 49095,49095
16283,41.4,3285.0,260.0,52500.0,23532.0,675.0,1157.0,ZCTA5 49096,49096
16284,41.3,10050.0,1033.0,56966.0,29739.0,672.0,1251.0,ZCTA5 49097,49097
16285,37.0,6388.0,1347.0,42237.0,18480.0,644.0,1056.0,ZCTA5 49098,49098
16286,42.4,5731.0,930.0,44882.0,20643.0,704.0,1015.0,ZCTA5 49099,49099
16287,41.1,2989.0,294.0,50313.0,25011.0,703.0,1153.0,ZCTA5 49101,49101
16288,47.4,1504.0,69.0,58608.0,21969.0,957.0,1440.0,ZCTA5 49102,49102
16289,38.2,11168.0,2058.0,49005.0,19953.0,623.0,1238.0,ZCTA5 49103,49103
16290,20.6,722.0,0.0,,3062.0,,,ZCTA5 49104,49104
16291,45.1,4407.0,602.0,50709.0,29476.0,627.0,1321.0,ZCTA5 49106,49106
16292,42.9,10299.0,1364.0,46378.0,22494.0,544.0,996.0,ZCTA5 49107,49107
16293,44.9,3573.0,503.0,49375.0,21176.0,791.0,1167.0,ZCTA5 49111,49111
16294,39.5,10253.0,1236.0,49712.0,21768.0,726.0,1318.0,ZCTA5 49112,49112
16295,44.5,1837.0,206.0,46544.0,22777.0,692.0,973.0,ZCTA5 49113,49113
16296,69.7,200.0,33.0,33875.0,36084.0,,847.0,ZCTA5 49115,49115
16297,67.8,414.0,23.0,62574.0,42566.0,,1500.0,ZCTA5 49116,49116
16298,49.8,3812.0,529.0,51496.0,34933.0,840.0,1573.0,ZCTA5 49117,49117
16299,45.2,73.0,0.0,52917.0,28740.0,,842.0,ZCTA5 49119,49119
16300,40.8,37376.0,6384.0,41693.0,21684.0,645.0,1010.0,ZCTA5 49120,49120
16301,56.3,1923.0,65.0,42228.0,31275.0,658.0,1140.0,ZCTA5 49125,49125
16302,45.6,1521.0,192.0,43958.0,22415.0,817.0,971.0,ZCTA5 49126,49126
16303,44.6,10793.0,569.0,66161.0,32993.0,788.0,1452.0,ZCTA5 49127,49127
16304,46.6,4116.0,430.0,45035.0,24972.0,691.0,1055.0,ZCTA5 49128,49128
16305,54.1,361.0,66.0,56000.0,50399.0,527.0,1701.0,ZCTA5 49129,49129
16306,49.2,2042.0,358.0,42708.0,36677.0,839.0,1323.0,ZCTA5 49130,49130
16307,40.5,44338.0,5187.0,49988.0,23288.0,712.0,1304.0,ZCTA5 49201,49201
16308,36.1,20866.0,5425.0,31164.0,17319.0,693.0,983.0,ZCTA5 49202,49202
16309,37.5,38660.0,9167.0,40827.0,21022.0,764.0,1091.0,ZCTA5 49203,49203
16310,46.9,2474.0,193.0,47609.0,21491.0,723.0,1135.0,ZCTA5 49220,49220
16311,37.2,41712.0,7357.0,40642.0,18924.0,695.0,1154.0,ZCTA5 49221,49221
16312,37.2,14539.0,3683.0,32632.0,17189.0,591.0,971.0,ZCTA5 49224,49224
16313,42.4,1152.0,161.0,49000.0,21055.0,625.0,1086.0,ZCTA5 49227,49227
16314,40.0,5735.0,782.0,49587.0,24274.0,808.0,1342.0,ZCTA5 49228,49228
16315,38.0,3192.0,216.0,65080.0,29319.0,718.0,1551.0,ZCTA5 49229,49229
16316,48.0,10099.0,995.0,54497.0,26827.0,758.0,1325.0,ZCTA5 49230,49230
16317,34.9,2980.0,1031.0,40380.0,16359.0,648.0,1155.0,ZCTA5 49232,49232
16318,48.3,2619.0,168.0,55051.0,26023.0,1032.0,1306.0,ZCTA5 49233,49233
16319,47.3,2665.0,443.0,58250.0,30245.0,954.0,1498.0,ZCTA5 49234,49234
16320,41.0,2250.0,305.0,49750.0,22074.0,744.0,1082.0,ZCTA5 49235,49235
16321,39.4,4773.0,270.0,53984.0,22915.0,730.0,1510.0,ZCTA5 49236,49236
16322,42.6,2807.0,363.0,52589.0,23716.0,703.0,1202.0,ZCTA5 49237,49237
16323,38.8,1977.0,155.0,55000.0,24027.0,771.0,1375.0,ZCTA5 49238,49238
16324,41.9,9335.0,470.0,66778.0,28978.0,715.0,1588.0,ZCTA5 49240,49240
16325,42.9,2439.0,306.0,52750.0,21112.0,650.0,1319.0,ZCTA5 49241,49241
16326,38.2,14872.0,3212.0,38636.0,20286.0,604.0,1047.0,ZCTA5 49242,49242
16327,35.3,4910.0,758.0,40027.0,18496.0,615.0,1029.0,ZCTA5 49245,49245
16328,47.2,3345.0,87.0,70611.0,33774.0,591.0,1441.0,ZCTA5 49246,49246
16329,40.6,5622.0,837.0,43022.0,20267.0,751.0,1140.0,ZCTA5 49247,49247
16330,44.6,817.0,171.0,44432.0,22847.0,867.0,1039.0,ZCTA5 49248,49248
16331,49.4,3417.0,221.0,56250.0,29095.0,761.0,1221.0,ZCTA5 49249,49249
16332,39.9,6183.0,1061.0,42378.0,19702.0,643.0,1135.0,ZCTA5 49250,49250
16333,39.7,6699.0,559.0,59324.0,23915.0,837.0,1357.0,ZCTA5 49251,49251
16334,43.9,2472.0,352.0,44188.0,21260.0,613.0,1022.0,ZCTA5 49252,49252
16335,54.5,2989.0,560.0,45859.0,28374.0,690.0,1181.0,ZCTA5 49253,49253
16336,44.1,3215.0,746.0,31813.0,18901.0,802.0,1015.0,ZCTA5 49254,49254
16337,30.5,1946.0,518.0,35353.0,14763.0,722.0,963.0,ZCTA5 49255,49255
16338,40.1,3779.0,518.0,41736.0,19802.0,688.0,1019.0,ZCTA5 49256,49256
16339,42.7,2242.0,272.0,56993.0,26139.0,724.0,1272.0,ZCTA5 49259,49259
16340,37.3,406.0,0.0,58110.0,18181.0,,888.0,ZCTA5 49261,49261
16341,40.6,1305.0,123.0,37202.0,17466.0,591.0,981.0,ZCTA5 49262,49262
16342,,11.0,0.0,,,,,ZCTA5 49263,49263
16343,40.1,2138.0,245.0,59375.0,24013.0,883.0,1430.0,ZCTA5 49264,49264
16344,42.8,5225.0,643.0,58500.0,27289.0,630.0,1331.0,ZCTA5 49265,49265
16345,47.3,2945.0,331.0,47303.0,21058.0,645.0,1118.0,ZCTA5 49266,49266
16346,45.8,4087.0,208.0,55083.0,28566.0,842.0,1457.0,ZCTA5 49267,49267
16347,48.1,885.0,75.0,59712.0,22647.0,857.0,1158.0,ZCTA5 49268,49268
16348,43.0,5954.0,1181.0,48185.0,24291.0,773.0,1235.0,ZCTA5 49269,49269
16349,43.2,5842.0,436.0,59489.0,28412.0,715.0,1458.0,ZCTA5 49270,49270
16350,38.1,2196.0,472.0,38243.0,17425.0,661.0,1129.0,ZCTA5 49271,49271
16351,42.1,2309.0,384.0,52813.0,23776.0,700.0,1299.0,ZCTA5 49272,49272
16352,37.9,3917.0,1105.0,35588.0,17345.0,599.0,1066.0,ZCTA5 49274,49274
16353,34.3,1131.0,63.0,46500.0,19622.0,968.0,1661.0,ZCTA5 49276,49276
16354,42.8,3339.0,247.0,57143.0,25175.0,661.0,1324.0,ZCTA5 49277,49277
16355,47.1,603.0,5.0,62434.0,25915.0,925.0,1432.0,ZCTA5 49279,49279
16356,54.1,463.0,158.0,24167.0,20309.0,932.0,1304.0,ZCTA5 49282,49282
16357,26.2,4443.0,101.0,59136.0,20278.0,715.0,1330.0,ZCTA5 49283,49283
16358,40.6,3082.0,511.0,43966.0,20993.0,685.0,1141.0,ZCTA5 49284,49284
16359,40.4,5788.0,797.0,54650.0,24447.0,740.0,1376.0,ZCTA5 49285,49285
16360,42.9,14508.0,1037.0,56497.0,27336.0,724.0,1352.0,ZCTA5 49286,49286
16361,41.9,1874.0,66.0,62269.0,26677.0,971.0,1511.0,ZCTA5 49287,49287
16362,36.0,1376.0,338.0,35568.0,17140.0,593.0,1030.0,ZCTA5 49288,49288
16363,39.7,178.0,25.0,43750.0,20869.0,,1083.0,ZCTA5 49289,49289
16364,39.3,19366.0,364.0,118761.0,51371.0,1341.0,1977.0,ZCTA5 49301,49301
16365,39.1,8241.0,580.0,75616.0,28436.0,1019.0,1674.0,ZCTA5 49302,49302
16366,34.8,1109.0,134.0,52031.0,20295.0,560.0,1147.0,ZCTA5 49303,49303
16367,50.6,4054.0,1181.0,23693.0,15618.0,507.0,788.0,ZCTA5 49304,49304
16368,46.1,2260.0,544.0,33125.0,18171.0,668.0,895.0,ZCTA5 49305,49305
16369,41.1,10450.0,573.0,76550.0,32425.0,668.0,1518.0,ZCTA5 49306,49306
16370,24.4,20473.0,5013.0,36331.0,18087.0,598.0,1151.0,ZCTA5 49307,49307
16371,48.9,1660.0,463.0,27865.0,15549.0,640.0,868.0,ZCTA5 49309,49309
16372,34.4,3163.0,382.0,40550.0,17270.0,736.0,1100.0,ZCTA5 49310,49310
16373,58.9,213.0,39.0,31923.0,20905.0,714.0,914.0,ZCTA5 49312,49312
16374,40.1,20135.0,1325.0,64696.0,29303.0,814.0,1496.0,ZCTA5 49315,49315
16375,37.9,20073.0,877.0,80434.0,32398.0,933.0,1543.0,ZCTA5 49316,49316
16376,38.0,1572.0,202.0,49375.0,20242.0,698.0,1161.0,ZCTA5 49318,49318
16377,35.2,15987.0,1668.0,57622.0,22064.0,732.0,1321.0,ZCTA5 49319,49319
16378,63.5,16.0,0.0,,19750.0,,,ZCTA5 49320,49320
16379,32.0,16115.0,2679.0,49067.0,24566.0,680.0,1265.0,ZCTA5 49321,49321
16380,38.8,1313.0,301.0,39500.0,17357.0,726.0,1177.0,ZCTA5 49322,49322
16381,33.3,9578.0,643.0,70093.0,24331.0,943.0,1287.0,ZCTA5 49323,49323
16382,39.2,1625.0,135.0,62083.0,27878.0,744.0,1303.0,ZCTA5 49325,49325
16383,41.2,3943.0,703.0,52792.0,23281.0,733.0,1188.0,ZCTA5 49326,49326
16384,36.5,8426.0,1670.0,48913.0,20125.0,677.0,1165.0,ZCTA5 49327,49327
16385,38.5,4195.0,499.0,52863.0,21266.0,810.0,1341.0,ZCTA5 49328,49328
16386,33.9,8646.0,1192.0,46217.0,18890.0,745.0,1077.0,ZCTA5 49329,49329
16387,35.3,5277.0,571.0,48944.0,19788.0,845.0,1266.0,ZCTA5 49330,49330
16388,38.0,17266.0,1627.0,62744.0,25446.0,752.0,1349.0,ZCTA5 49331,49331
16389,52.2,3081.0,495.0,43831.0,23497.0,661.0,986.0,ZCTA5 49332,49332
16390,36.8,11239.0,637.0,62591.0,24701.0,734.0,1430.0,ZCTA5 49333,49333
16391,37.1,534.0,57.0,71674.0,20847.0,,1022.0,ZCTA5 49335,49335
16392,34.4,4844.0,1271.0,39858.0,15807.0,766.0,1106.0,ZCTA5 49336,49336
16393,44.5,11682.0,2052.0,40852.0,22241.0,670.0,1065.0,ZCTA5 49337,49337
16394,40.9,1586.0,154.0,44130.0,23411.0,783.0,1083.0,ZCTA5 49338,49338
16395,38.6,2453.0,392.0,53558.0,22275.0,575.0,1206.0,ZCTA5 49339,49339
16396,41.3,2945.0,408.0,42017.0,20984.0,517.0,1037.0,ZCTA5 49340,49340
16397,38.2,33588.0,2226.0,74626.0,29768.0,781.0,1555.0,ZCTA5 49341,49341
16398,34.0,2018.0,318.0,44400.0,17951.0,759.0,1074.0,ZCTA5 49342,49342
16399,40.5,5441.0,683.0,46827.0,20447.0,638.0,1147.0,ZCTA5 49343,49343
16400,47.2,3652.0,433.0,52389.0,26657.0,828.0,1251.0,ZCTA5 49344,49344
16401,36.8,13572.0,1448.0,56000.0,25637.0,637.0,1292.0,ZCTA5 49345,49345
16402,50.1,5331.0,859.0,46802.0,24099.0,821.0,1298.0,ZCTA5 49346,49346
16403,47.4,1067.0,105.0,39297.0,22114.0,877.0,1261.0,ZCTA5 49347,49347
16404,38.5,12007.0,1200.0,53665.0,24147.0,761.0,1281.0,ZCTA5 49348,49348
16405,43.4,8220.0,1587.0,37453.0,18977.0,639.0,1024.0,ZCTA5 49349,49349
16406,21.3,19903.0,5439.0,43889.0,16084.0,877.0,1362.0,ZCTA5 49401,49401
16407,54.6,1400.0,271.0,36667.0,22672.0,756.0,857.0,ZCTA5 49402,49402
16408,44.3,2221.0,113.0,65964.0,30808.0,913.0,1283.0,ZCTA5 49403,49403
16409,34.3,8961.0,851.0,56798.0,22809.0,756.0,1183.0,ZCTA5 49404,49404
16410,47.6,1439.0,205.0,37969.0,21200.0,536.0,973.0,ZCTA5 49405,49405
16411,56.0,778.0,81.0,45750.0,32484.0,1042.0,1661.0,ZCTA5 49406,49406
16412,41.7,8944.0,1951.0,39286.0,20745.0,672.0,1164.0,ZCTA5 49408,49408
16413,44.9,2047.0,473.0,33381.0,19754.0,608.0,1008.0,ZCTA5 49410,49410
16414,47.1,1523.0,207.0,44450.0,25531.0,936.0,1213.0,ZCTA5 49411,49411
16415,42.3,11292.0,1823.0,47458.0,22965.0,652.0,1151.0,ZCTA5 49412,49412
16416,44.3,6260.0,423.0,51587.0,26853.0,811.0,1272.0,ZCTA5 49415,49415
16417,40.7,29759.0,3164.0,53249.0,28816.0,705.0,1260.0,ZCTA5 49417,49417
16418,36.1,27524.0,2197.0,58814.0,27236.0,697.0,1417.0,ZCTA5 49418,49418
16419,37.8,7757.0,330.0,61465.0,24998.0,845.0,1384.0,ZCTA5 49419,49419
16420,38.2,7408.0,2130.0,34804.0,16461.0,690.0,1077.0,ZCTA5 49420,49420
16421,42.7,5829.0,1249.0,37880.0,18033.0,579.0,1083.0,ZCTA5 49421,49421
16422,32.6,45291.0,6887.0,47522.0,23356.0,769.0,1189.0,ZCTA5 49423,49423
16423,36.5,44524.0,5208.0,55297.0,25302.0,741.0,1300.0,ZCTA5 49424,49424
16424,33.0,3756.0,1002.0,40341.0,17022.0,636.0,1125.0,ZCTA5 49425,49425
16425,34.5,34183.0,1740.0,70507.0,27612.0,812.0,1451.0,ZCTA5 49426,49426
16426,36.0,26315.0,1315.0,57859.0,26127.0,868.0,1263.0,ZCTA5 49428,49428
16427,44.6,16935.0,2393.0,41818.0,24385.0,657.0,1174.0,ZCTA5 49431,49431
16428,,6.0,0.0,,,,,ZCTA5 49434,49434
16429,45.1,3286.0,268.0,63241.0,28120.0,895.0,1465.0,ZCTA5 49435,49435
16430,54.1,1436.0,174.0,39038.0,21688.0,522.0,1059.0,ZCTA5 49436,49436
16431,41.7,6990.0,981.0,49232.0,23313.0,700.0,1107.0,ZCTA5 49437,49437
16432,41.9,1008.0,271.0,21397.0,19579.0,473.0,1438.0,ZCTA5 49440,49440
16433,41.4,36322.0,6627.0,42926.0,24094.0,692.0,1081.0,ZCTA5 49441,49441
16434,34.2,42437.0,10983.0,29883.0,14908.0,615.0,962.0,ZCTA5 49442,49442
16435,36.2,27091.0,6806.0,29588.0,15912.0,710.0,997.0,ZCTA5 49444,49444
16436,42.1,20655.0,2463.0,54656.0,26252.0,751.0,1199.0,ZCTA5 49445,49445
16437,41.6,2599.0,418.0,47179.0,21335.0,731.0,1073.0,ZCTA5 49446,49446
16438,35.6,3393.0,528.0,45909.0,20631.0,598.0,1300.0,ZCTA5 49448,49448
16439,58.1,2382.0,173.0,51576.0,28338.0,644.0,1304.0,ZCTA5 49449,49449
16440,36.0,2926.0,985.0,42179.0,14549.0,673.0,1146.0,ZCTA5 49450,49450
16441,36.2,6129.0,874.0,51291.0,20672.0,689.0,1279.0,ZCTA5 49451,49451
16442,39.8,1718.0,313.0,40968.0,18657.0,769.0,1026.0,ZCTA5 49452,49452
16443,46.6,2704.0,337.0,60795.0,34211.0,593.0,1882.0,ZCTA5 49453,49453
16444,40.5,4738.0,1030.0,41364.0,18853.0,651.0,1070.0,ZCTA5 49454,49454
16445,41.3,4615.0,832.0,38083.0,18323.0,667.0,1088.0,ZCTA5 49455,49455
16446,44.5,18976.0,2028.0,57262.0,32215.0,768.0,1412.0,ZCTA5 49456,49456
16447,39.6,10798.0,1691.0,51649.0,23056.0,705.0,1166.0,ZCTA5 49457,49457
16448,64.0,52.0,0.0,53750.0,30210.0,,1300.0,ZCTA5 49458,49458
16449,45.9,1274.0,230.0,38971.0,17319.0,732.0,878.0,ZCTA5 49459,49459
16450,38.5,8473.0,608.0,65230.0,26379.0,1026.0,1370.0,ZCTA5 49460,49460
16451,45.2,8678.0,770.0,53356.0,24978.0,645.0,1286.0,ZCTA5 49461,49461
16452,33.9,28202.0,2216.0,64517.0,24303.0,758.0,1336.0,ZCTA5 49464,49464
16453,29.1,35157.0,11662.0,32110.0,19236.0,711.0,1135.0,ZCTA5 49503,49503
16454,33.0,39533.0,9163.0,40808.0,21940.0,733.0,1129.0,ZCTA5 49504,49504
16455,35.6,31380.0,5616.0,44710.0,23188.0,769.0,1131.0,ZCTA5 49505,49505
16456,32.6,33159.0,5123.0,65260.0,34462.0,973.0,1387.0,ZCTA5 49506,49506
16457,27.7,37418.0,12969.0,34774.0,14871.0,846.0,1049.0,ZCTA5 49507,49507
16458,36.5,40609.0,5598.0,48616.0,23514.0,744.0,1234.0,ZCTA5 49508,49508
16459,32.0,26466.0,5601.0,42181.0,18165.0,649.0,1078.0,ZCTA5 49509,49509
16460,30.6,16269.0,1877.0,46191.0,25605.0,774.0,1461.0,ZCTA5 49512,49512
16461,32.6,28019.0,4131.0,44291.0,22651.0,724.0,1213.0,ZCTA5 49519,49519
16462,38.6,27483.0,2215.0,56890.0,31286.0,721.0,1428.0,ZCTA5 49525,49525
16463,36.3,21528.0,2164.0,58125.0,27971.0,771.0,1341.0,ZCTA5 49534,49534
16464,38.3,8853.0,1210.0,45773.0,23953.0,715.0,1148.0,ZCTA5 49544,49544
16465,40.7,31140.0,3286.0,67412.0,35169.0,785.0,1728.0,ZCTA5 49546,49546
16466,33.5,29775.0,6234.0,39210.0,18179.0,745.0,1047.0,ZCTA5 49548,49548
16467,41.9,21155.0,3656.0,42090.0,22730.0,698.0,1098.0,ZCTA5 49601,49601
16468,47.9,237.0,22.0,37500.0,14559.0,,953.0,ZCTA5 49611,49611
16469,51.3,1151.0,204.0,46063.0,23632.0,919.0,1165.0,ZCTA5 49612,49612
16470,59.5,596.0,70.0,53281.0,31777.0,1125.0,1173.0,ZCTA5 49613,49613
16471,47.2,2890.0,455.0,45877.0,22764.0,643.0,1087.0,ZCTA5 49614,49614
16472,53.7,4232.0,464.0,46697.0,27282.0,730.0,1237.0,ZCTA5 49615,49615
16473,45.7,1884.0,335.0,39145.0,18568.0,874.0,1049.0,ZCTA5 49616,49616
16474,50.4,3443.0,495.0,48972.0,25351.0,842.0,1119.0,ZCTA5 49617,49617
16475,45.1,786.0,156.0,40481.0,18662.0,900.0,950.0,ZCTA5 49618,49618
16476,55.2,1007.0,202.0,31696.0,18180.0,763.0,869.0,ZCTA5 49619,49619
