,Median Age,Total Population,Poverty Count,Median Household Income,Per Capita Income,employment_employed,employment_unemployed,median_gross_rent,median_monthly_owner_costs,Name,Zipcode
29187,61.5,2158,323,35810,22726,572,63,887,1088,ZCTA5 85324,85324
29188,66.1,939,102,27281,18814,237,0,905,802,ZCTA5 85325,85325
29189,29.8,50845,7372,60446,18454,18947,1836,1014,1451,ZCTA5 85326,85326
29190,40.6,265,26,54167,20483,47,0,,633,ZCTA5 85328,85328
29191,43.9,25922,1126,90921,44008,13621,644,1550,2367,ZCTA5 85331,85331
29192,63.8,1545,289,36250,18583,286,15,479,898,ZCTA5 85332,85332
29193,39.8,584,218,35000,17590,253,17,1545,1099,ZCTA5 85333,85333
29194,45.3,832,225,29125,20011,394,17,486,1641,ZCTA5 85334,85334
29195,28.2,30959,6384,47095,16805,12991,1153,1076,1287,ZCTA5 85335,85335
29196,26.4,537,133,29708,10218,250,9,336,1022,ZCTA5 85336,85336
29197,31,2584,684,32105,15164,986,116,636,950,ZCTA5 85337,85337
29198,30.4,43669,2808,70552,25400,20640,1963,1201,1613,ZCTA5 85338,85338
29199,30.2,35236,5079,64673,22895,16224,1305,1449,1680,ZCTA5 85339,85339
29200,34.2,28565,2563,75400,28690,13305,985,1288,1859,ZCTA5 85340,85340
29201,58,23,0,,,11,0,,,ZCTA5 85341,85341
29202,48.8,1510,192,40708,20748,670,83,510,1219,ZCTA5 85342,85342
29203,56.9,87,23,68906,28038,40,0,,963,ZCTA5 85343,85343
29204,42.6,10319,2105,33013,21076,4177,348,643,1092,ZCTA5 85344,85344
29205,33.9,57929,9597,46574,20156,26198,3216,987,1345,ZCTA5 85345,85345
29206,69.3,4290,388,41629,28738,867,135,361,1007,ZCTA5 85346,85346
29207,41.5,573,117,34800,19217,268,29,678,1183,ZCTA5 85347,85347
29208,63.3,2459,750,32064,17994,442,78,442,674,ZCTA5 85348,85348
29209,27,23788,7271,31074,9567,7223,1495,485,948,ZCTA5 85349,85349
29210,28.8,21902,5322,31279,10427,6486,1402,662,1123,ZCTA5 85350,85350
29211,73.3,28281,2197,35344,27502,4540,956,983,922,ZCTA5 85351,85351
29212,57.2,185,65,20000,10515,50,0,558,925,ZCTA5 85352,85352
29213,26,31613,4316,49886,16431,13365,1644,1178,1393,ZCTA5 85353,85353
29214,37.6,5292,543,60192,24704,2113,291,1121,1103,ZCTA5 85354,85354
29215,34.3,9336,709,72070,26386,4253,143,1176,1967,ZCTA5 85355,85355
29216,48,4582,738,38859,20357,1212,300,512,1030,ZCTA5 85356,85356
29217,50.2,732,154,28800,15369,358,24,517,627,ZCTA5 85357,85357
29218,50.4,225,42,26250,22922,105,15,268,945,ZCTA5 85360,85360
29219,38.3,5442,1275,45824,17398,2103,267,809,1526,ZCTA5 85361,85361
29220,63.8,611,153,28636,21086,218,37,590,1225,ZCTA5 85362,85362
29221,35.4,6081,963,36960,17839,2278,371,960,1177,ZCTA5 85363,85363
29222,30.4,74083,16970,38550,17696,29271,4325,786,1250,ZCTA5 85364,85364
29223,34.6,48079,7252,50720,23576,16724,2054,1054,1389,ZCTA5 85365,85365
29224,61.4,22150,2321,51907,27403,5956,501,1167,1218,ZCTA5 85367,85367
29225,29.2,624,342,23409,17814,227,34,350,635,ZCTA5 85371,85371
29226,67,17583,830,50952,29753,4774,161,1533,1227,ZCTA5 85373,85373
29227,48.1,45284,4596,51576,25002,14983,1559,1130,1356,ZCTA5 85374,85374
29228,74.4,28645,1001,48391,35516,3587,456,1173,1142,ZCTA5 85375,85375
29229,57.4,2901,274,74559,64817,1298,62,952,3398,ZCTA5 85377,85377
29230,29.4,40239,3434,70490,23107,17413,1894,1337,1706,ZCTA5 85379,85379
29231,41.8,25225,1135,67532,29914,12616,767,1070,1627,ZCTA5 85381,85381
29232,41.4,39254,1895,65542,32947,18945,1373,1181,1630,ZCTA5 85382,85382
29233,36,37693,1441,100877,37420,17883,1027,1733,2297,ZCTA5 85383,85383
29234,57,10181,379,59493,30826,2996,359,1351,1471,ZCTA5 85387,85387
29235,30.9,21857,1485,67134,23251,9293,822,1292,1714,ZCTA5 85388,85388
29236,55.5,8977,1202,40515,30639,2786,368,676,1337,ZCTA5 85390,85390
29237,29.5,35560,3378,65155,25365,17872,1925,1163,1551,ZCTA5 85392,85392
29238,43.2,22568,1411,74651,31265,8171,629,1200,1696,ZCTA5 85395,85395
29239,39,10595,649,71117,31188,4146,325,1741,1611,ZCTA5 85396,85396
29240,45.8,13551,2681,35199,19218,5132,217,671,940,ZCTA5 85501,85501
29241,29.1,1663,626,23281,8302,319,140,273,546,ZCTA5 85530,85530
29242,52.3,394,0,49219,31537,123,18,,1478,ZCTA5 85531,85531
29243,39.2,2734,390,44583,19654,989,106,344,783,ZCTA5 85533,85533
29244,44.9,2429,641,35139,17547,752,106,537,948,ZCTA5 85534,85534
29245,56.1,11,0,,,11,0,,,ZCTA5 85535,85535
29246,51.5,258,0,28940,16102,140,0,,,ZCTA5 85536,85536
29247,42.3,5179,895,39936,19830,1818,243,668,818,ZCTA5 85539,85539
29248,27.1,3396,445,59746,22401,1622,196,382,,ZCTA5 85540,85540
29249,53.4,21860,3023,39856,24085,8101,781,907,1287,ZCTA5 85541,85541
29250,23.1,3504,1657,26313,9175,743,128,510,540,ZCTA5 85542,85542
29251,28.5,4443,796,45407,17761,1590,224,810,1009,ZCTA5 85543,85543
29252,60.6,2208,206,44833,26270,598,103,923,1641,ZCTA5 85544,85544
29253,62.8,706,74,28781,30240,256,19,739,463,ZCTA5 85545,85545
29254,35.7,19157,3338,43182,17895,6676,913,628,1111,ZCTA5 85546,85546
29255,26.6,5217,2517,28608,9368,1076,259,342,650,ZCTA5 85550,85550
29256,26.4,500,151,52150,15288,172,12,695,1284,ZCTA5 85551,85551
29257,25.3,6179,937,58333,20784,2563,185,629,1093,ZCTA5 85552,85552
29258,64.2,1120,295,36719,29720,355,0,,903,ZCTA5 85553,85553
29259,61.3,279,44,30729,23722,89,17,525,1357,ZCTA5 85554,85554
29260,63.2,615,83,34274,24171,154,0,599,684,ZCTA5 85601,85601
29261,53.6,9304,1177,37773,22188,3102,422,682,1193,ZCTA5 85602,85602
29262,44.5,7450,1760,33067,23208,2721,411,655,1037,ZCTA5 85603,85603
29263,50,467,94,37500,16118,155,52,604,1175,ZCTA5 85605,85605
29264,50.9,1490,238,34766,18119,425,80,775,1151,ZCTA5 85606,85606
29265,32.3,19128,5304,28069,13293,6018,889,546,898,ZCTA5 85607,85607
29266,34.1,3228,0,,11420,0,0,,,ZCTA5 85608,85608
29267,58.9,321,0,56327,27032,188,0,,1793,ZCTA5 85609,85609
29268,48.8,1368,287,41131,17299,449,44,647,1216,ZCTA5 85610,85610
29269,49.3,911,102,50144,22842,420,24,1148,1233,ZCTA5 85611,85611
29270,21.7,5319,310,51679,17522,784,79,1081,,ZCTA5 85613,85613
29271,67.7,22152,1221,47625,32282,4837,210,937,1105,ZCTA5 85614,85614
29272,46.6,9250,1059,53840,29658,3684,235,1120,1356,ZCTA5 85615,85615
29273,48.2,5346,814,45805,23988,1975,160,594,1063,ZCTA5 85616,85616
29274,46.7,1292,225,35060,18323,467,94,412,950,ZCTA5 85617,85617
29275,40.4,1453,310,38603,18167,392,88,618,916,ZCTA5 85618,85618
29276,32.2,32,0,,,32,0,,,ZCTA5 85619,85619
29277,20.4,928,302,35938,9481,317,51,606,782,ZCTA5 85620,85620
29278,34.8,23074,8068,28308,13374,7794,1478,611,1069,ZCTA5 85621,85621
29279,70.5,6441,198,56515,39285,891,111,968,1170,ZCTA5 85622,85622
29280,52.2,4328,796,57645,29123,1815,219,545,1114,ZCTA5 85623,85623
29281,60.9,1100,167,41328,34221,396,5,638,1226,ZCTA5 85624,85624
29282,61.4,1993,488,33731,19317,611,59,571,994,ZCTA5 85625,85625
29283,31.7,594,317,14219,7571,150,47,373,778,ZCTA5 85626,85626
29284,37,1066,128,37222,15068,305,23,661,997,ZCTA5 85627,85627
29285,33.6,22442,1694,67879,27127,9622,811,1174,1600,ZCTA5 85629,85629
29286,36.8,2877,434,38929,16893,933,38,579,1327,ZCTA5 85630,85630
29287,31.2,3886,905,38668,17392,1287,301,665,957,ZCTA5 85631,85631
29288,59.1,907,111,41184,25359,307,45,550,971,ZCTA5 85632,85632
29289,55.5,37,14,22000,28459,13,2,925,,ZCTA5 85633,85633
29290,29,6102,2239,28076,10203,1529,511,637,574,ZCTA5 85634,85634
29291,36.1,34735,4695,51076,25987,14506,1320,866,1322,ZCTA5 85635,85635
29292,58.9,1177,74,67656,37013,583,11,943,1871,ZCTA5 85637,85637
29293,52.9,2004,436,26729,20021,827,34,564,902,ZCTA5 85638,85638
29294,62.4,494,42,41250,22681,241,0,548,852,ZCTA5 85640,85640
29295,36.4,21091,789,81452,32564,9679,504,1269,1896,ZCTA5 85641,85641
29296,40.7,9423,1236,43951,23189,3921,387,510,1171,ZCTA5 85643,85643
29297,44.3,1954,138,50761,24128,1176,57,983,1036,ZCTA5 85645,85645
29298,65.1,1084,81,60052,42246,470,27,637,2518,ZCTA5 85646,85646
29299,29.7,19495,3936,47920,17571,7166,1239,819,1206,ZCTA5 85648,85648
29300,47.9,14867,1116,78945,36036,6049,349,1082,1691,ZCTA5 85650,85650
29301,37,13556,2096,53205,21234,5436,798,800,1297,ZCTA5 85653,85653
29302,24.7,275,263,9050,2289,0,110,,,ZCTA5 85654,85654
29303,51.5,7904,153,81146,46049,3560,262,1414,1581,ZCTA5 85658,85658
29304,40,4692,1455,30121,25358,2380,186,664,1324,ZCTA5 85701,85701
29305,48.5,30789,2824,55158,33890,14332,1113,888,1666,ZCTA5 85704,85704
29306,33.6,54766,19637,24477,15769,23105,3264,612,1005,ZCTA5 85705,85705
29307,27.3,56347,20783,29142,11868,20376,4248,738,1121,ZCTA5 85706,85706
29308,21.4,574,31,45216,18679,117,0,490,,ZCTA5 85707,85707
29309,21.7,3196,109,50266,14291,583,65,1212,,ZCTA5 85708,85708
29310,42.5,55753,7817,42788,24620,25578,2895,756,1319,ZCTA5 85710,85710
29311,34.3,41628,11222,35091,19572,18275,2386,661,1277,ZCTA5 85711,85711
29312,38.6,32911,8103,32007,22669,15377,1615,759,1183,ZCTA5 85712,85712
29313,33.4,49356,14066,33232,14864,17889,3083,692,1017,ZCTA5 85713,85713
29314,35.3,14199,3771,25912,14131,4953,1054,566,1031,ZCTA5 85714,85714
29315,47,18769,1997,54016,32825,8459,746,858,1457,ZCTA5 85715,85715
29316,36.1,32490,8451,32510,25163,15674,1962,707,1284,ZCTA5 85716,85716
29317,51.4,27786,2271,75705,56978,13154,665,862,2443,ZCTA5 85718,85718
29318,23.3,42825,13068,26907,17474,20786,2338,710,1333,ZCTA5 85719,85719
29319,,0,0,,,0,0,,,ZCTA5 85723,85723
29320,,0,0,,,0,0,,,ZCTA5 85724,85724
29321,,0,0,,,0,0,,,ZCTA5 85726,85726
29322,37.3,38967,5320,49271,24203,18719,1898,861,1260,ZCTA5 85730,85730
29323,39.2,11453,1633,49655,21559,4326,738,998,1150,ZCTA5 85735,85735
29324,37.1,4719,1387,41125,18166,1649,269,923,1117,ZCTA5 85736,85736
29325,47.4,20951,980,82768,41256,9429,691,1142,1891,ZCTA5 85737,85737
29326,61,17492,1332,57869,32291,5585,496,1008,1538,ZCTA5 85739,85739
29327,35.1,33817,3764,53943,24488,17807,1468,917,1419,ZCTA5 85741,85741
29328,38.6,25476,1709,68189,30456,12390,1216,1122,1536,ZCTA5 85742,85742
29329,40.1,28844,1536,70449,32288,13410,1037,1143,1608,ZCTA5 85743,85743
29330,36.5,38099,8079,51610,27628,17922,1774,757,1487,ZCTA5 85745,85745
29331,29.7,44304,11460,41113,15949,17145,2420,802,1218,ZCTA5 85746,85746
29332,35,22764,888,80763,31627,11266,567,1302,1594,ZCTA5 85747,85747
29333,44.1,18764,1270,69368,33721,9839,408,1029,1674,ZCTA5 85748,85748
29334,50,19400,1108,81824,41941,9122,788,1068,2064,ZCTA5 85749,85749
29335,51.4,24205,1061,78856,53199,11143,746,968,2034,ZCTA5 85750,85750
29336,52.6,15561,1021,67077,38035,4829,688,1333,1921,ZCTA5 85755,85755
29337,31.6,35314,5127,47446,16668,10954,1423,999,1310,ZCTA5 85756,85756
29338,29.8,17611,4134,50865,16944,6480,1040,1109,1390,ZCTA5 85757,85757
29339,46.2,16448,3008,38027,20771,5809,833,770,1192,ZCTA5 85901,85901
29340,23.7,1753,1066,17083,7142,375,219,550,1042,ZCTA5 85911,85911
29341,20.9,38,0,,,21,0,,,ZCTA5 85912,85912
29342,68,387,58,38750,30249,162,3,713,1427,ZCTA5 85920,85920
29343,64.3,33,2,73750,59506,18,0,,,ZCTA5 85922,85922
29344,32.5,921,389,37303,10212,108,36,750,1260,ZCTA5 85923,85923
29345,51.8,2765,854,34506,20273,716,249,804,1009,ZCTA5 85924,85924
29346,35.9,4858,525,52584,21842,1921,86,873,1294,ZCTA5 85925,85925
29347,38.6,172,5,53333,21437,109,13,,,ZCTA5 85926,85926
29348,67.1,183,0,37279,18551,2,0,,1250,ZCTA5 85927,85927
29349,34.1,1075,329,29635,14579,412,44,782,1426,ZCTA5 85928,85928
29350,43.8,9384,1320,46014,25322,3872,271,942,1162,ZCTA5 85929,85929
29351,22.2,725,256,49107,13619,224,81,613,647,ZCTA5 85930,85930
29352,63.4,167,16,40250,33909,46,0,,1205,ZCTA5 85931,85931
29353,59.4,311,106,20926,17845,43,39,,680,ZCTA5 85932,85932
29354,46.5,2980,578,43139,19578,934,83,930,1426,ZCTA5 85933,85933
29355,20.2,546,247,30066,11842,156,0,1000,851,ZCTA5 85934,85934
29356,52.3,4916,715,57135,33161,2080,58,1019,1526,ZCTA5 85935,85935
29357,42.3,4189,359,36903,18092,1279,216,919,1159,ZCTA5 85936,85936
29358,33.7,7419,661,49130,17925,2675,132,1085,1139,ZCTA5 85937,85937
29359,34.3,2744,548,41141,18176,1128,223,861,1053,ZCTA5 85938,85938
29360,31.9,4556,638,52298,17119,1662,162,669,1098,ZCTA5 85939,85939
29361,47.6,1224,209,44653,19935,453,56,912,1136,ZCTA5 85940,85940
29362,24.6,10683,4799,30768,9673,2447,1759,388,537,ZCTA5 85941,85941
29363,,0,0,,,0,0,,,ZCTA5 85942,85942
29364,29.9,40950,8009,48200,26767,23335,1484,1010,1603,ZCTA5 86001,86001
29365,62,25,0,,,13,0,,,ZCTA5 86003,86003
29366,32.9,38731,7108,55465,26105,20719,1206,1014,1704,ZCTA5 86004,86004
29367,19.5,6320,566,20417,5804,2027,773,823,,ZCTA5 86011,86011
29368,19.8,75,0,,22125,18,18,,,ZCTA5 86015,86015
29369,40.2,102,12,28750,13949,63,0,,,ZCTA5 86016,86016
29370,42.3,1028,10,67628,19848,387,0,,1537,ZCTA5 86017,86017
29371,46.8,541,43,50833,24042,225,14,,1589,ZCTA5 86018,86018
29372,33.7,1924,771,25391,10479,602,73,675,708,ZCTA5 86020,86020
29373,14.5,5738,2540,35541,6284,1258,147,990,1625,ZCTA5 86021,86021
29374,34.3,1937,241,39089,15402,684,117,620,818,ZCTA5 86022,86022
29375,42.6,1420,443,32500,21153,1168,12,571,,ZCTA5 86023,86023
29376,63.5,513,180,37500,23475,119,10,,1356,ZCTA5 86024,86024
29377,34.7,5581,1221,46932,20307,2242,451,609,1021,ZCTA5 86025,86025
29378,,0,0,,,0,0,,,ZCTA5 86028,86028
29379,55.7,139,25,23875,28399,66,8,,,ZCTA5 86029,86029
29380,26.7,1631,404,35714,12887,622,148,1004,572,ZCTA5 86030,86030
29381,29.1,1976,908,26364,7793,388,219,411,773,ZCTA5 86031,86031
29382,29.4,1280,279,52750,20168,489,56,732,1078,ZCTA5 86032,86032
29383,29.2,7366,3602,20670,9539,1562,269,566,679,ZCTA5 86033,86033
29384,29.9,2233,1116,25375,8630,425,195,552,664,ZCTA5 86034,86034
29385,38.2,1725,576,25188,11416,471,171,423,538,ZCTA5 86035,86035
29386,54.5,362,128,34583,25480,276,0,615,2140,ZCTA5 86036,86036
29387,48.7,26,0,90694,,18,0,,,ZCTA5 86038,86038
29388,39,1309,365,25573,11046,393,108,513,,ZCTA5 86039,86039
29389,34.9,10401,1803,59063,24495,4989,680,804,1233,ZCTA5 86040,86040
29390,39.4,2094,547,44219,16442,816,167,629,735,ZCTA5 86042,86042
29391,24.5,1772,884,20000,9186,463,151,,,ZCTA5 86043,86043
29392,27.4,3893,1307,25313,10796,903,373,507,984,ZCTA5 86044,86044
29393,28,11966,3604,47404,13736,4051,368,579,696,ZCTA5 86045,86045
29394,40.6,6031,1437,44066,20994,2616,154,869,1226,ZCTA5 86046,86046
29395,32.9,15357,3336,37891,16856,4880,1043,646,1040,ZCTA5 86047,86047
29396,54.5,24,0,30833,37029,24,0,,,ZCTA5 86052,86052
29397,22.8,2611,930,30000,9510,553,344,454,733,ZCTA5 86053,86053
29398,34.6,1659,593,27300,12053,444,220,381,708,ZCTA5 86054,86054
29399,51.4,21620,3262,42903,27456,8032,899,791,1452,ZCTA5 86301,86301
29400,55.6,16633,1775,45097,31537,6945,777,747,1575,ZCTA5 86303,86303
29401,54.6,18873,2466,53144,31327,6962,752,827,1791,ZCTA5 86305,86305
29402,52,79,0,,11235,0,0,,,ZCTA5 86313,86313
29403,34.6,34520,6417,39900,18849,14697,1460,851,1167,ZCTA5 86314,86314
29404,48.1,6521,321,58643,25813,2816,398,1119,1620,ZCTA5 86315,86315
29405,45.1,1810,766,24774,11092,387,90,489,789,ZCTA5 86320,86320
29406,31.4,2296,93,60233,25818,1136,17,479,725,ZCTA5 86321,86321
29407,45.2,11307,3259,37159,19075,4132,575,737,1081,ZCTA5 86322,86322
29408,49.7,16781,2368,44353,22312,6571,841,798,1424,ZCTA5 86323,86323
29409,51.9,4052,459,41381,23034,1743,75,863,1612,ZCTA5 86324,86324
29410,55.9,4638,387,49531,30257,1923,208,1193,1561,ZCTA5 86325,86325
29411,44.8,25026,3967,41013,22449,11142,1271,854,1214,ZCTA5 86326,86326
29412,55.5,9421,822,47737,26362,3004,440,1079,1242,ZCTA5 86327,86327
29413,29.5,716,212,43194,16170,234,0,905,720,ZCTA5 86329,86329
29414,56.7,490,101,24552,28775,293,17,890,1301,ZCTA5 86331,86331
29415,56.7,1686,175,36351,20983,479,75,738,1196,ZCTA5 86332,86332
29416,52.3,5105,1268,28993,18618,1486,391,695,874,ZCTA5 86333,86333
29417,44.9,4218,1005,41361,18078,1445,341,1252,862,ZCTA5 86334,86334
29418,47.4,5105,762,42353,21507,2489,184,816,1124,ZCTA5 86335,86335
29419,56.6,10925,1145,50067,52438,5156,378,1045,2093,ZCTA5 86336,86336
29420,57.8,731,156,33426,24299,333,32,761,912,ZCTA5 86337,86337
29421,55.3,477,67,38264,25109,233,14,883,1229,ZCTA5 86338,86338
29422,55,56,8,36250,34289,28,4,,1200,ZCTA5 86343,86343
29423,61.1,6490,523,62038,53018,2503,276,1154,2276,ZCTA5 86351,86351
29424,44.4,25950,3562,45812,21780,9599,1342,842,1163,ZCTA5 86401,86401
29425,44.3,15665,2919,40172,21425,5808,607,852,1340,ZCTA5 86403,86403
29426,53.8,16567,2284,41544,24943,6235,780,903,1354,ZCTA5 86404,86404
29427,50.4,24045,2749,43797,27028,8718,1189,907,1399,ZCTA5 86406,86406
29428,46.7,26364,5725,32950,19018,9670,1986,713,987,ZCTA5 86409,86409
29429,62.2,114,12,36250,29583,11,4,,964,ZCTA5 86411,86411
29430,46.6,14464,1981,34928,12003,2931,758,831,869,ZCTA5 86413,86413
29431,51.1,13950,1541,44163,24090,5103,1225,906,1203,ZCTA5 86426,86426
29432,53.3,6764,1187,42261,25937,2394,438,866,1157,ZCTA5 86429,86429
29433,63.4,303,79,17917,17214,60,10,,,ZCTA5 86431,86431
29434,46,2540,694,34050,15583,840,113,983,1106,ZCTA5 86432,86432
29435,56,136,25,23462,10683,54,16,339,,ZCTA5 86433,86433
29436,27.2,920,283,29583,14206,314,55,344,436,ZCTA5 86434,86434
29437,31.8,222,63,37083,15399,118,13,2001,,ZCTA5 86435,86435
29438,51.1,1875,457,27287,16020,445,184,395,1289,ZCTA5 86436,86436
29439,64.3,58,19,22500,16029,16,8,450,375,ZCTA5 86437,86437
29440,61.8,513,129,27672,20147,146,14,646,548,ZCTA5 86438,86438
29441,44.7,7539,1931,40960,19832,2740,467,867,1206,ZCTA5 86440,86440
29442,61.2,1848,324,25305,16102,383,53,393,691,ZCTA5 86441,86441
29443,47.9,33602,7272,36398,19630,12302,2027,806,1074,ZCTA5 86442,86442
29444,,0,0,,,0,0,,,ZCTA5 86443,86443
29445,61.1,917,151,26884,21430,377,0,,698,ZCTA5 86444,86444
29446,63.5,350,65,22091,16304,37,0,,836,ZCTA5 86445,86445
29447,40.1,1424,824,14297,8296,278,139,486,782,ZCTA5 86502,86502
29448,30.6,10648,3463,31423,11716,2582,1133,467,552,ZCTA5 86503,86503
29449,29.1,6190,2591,34210,12511,1793,72,665,844,ZCTA5 86504,86504
29450,30.6,8182,3019,24931,10372,1962,784,432,545,ZCTA5 86505,86505
29451,35.9,1595,630,20833,9364,329,61,533,811,ZCTA5 86506,86506
29452,22.7,2311,1107,20119,7321,451,78,561,772,ZCTA5 86507,86507
29453,30.9,902,422,19732,9127,198,33,1075,844,ZCTA5 86508,86508
29454,26.5,5138,2500,21667,8627,1025,566,419,727,ZCTA5 86510,86510
29455,38.7,2974,1086,28500,11150,820,172,379,1503,ZCTA5 86511,86511
29456,23,3041,1219,24958,9538,637,219,515,790,ZCTA5 86512,86512
29457,35.1,2806,1157,19469,9951,610,135,511,826,ZCTA5 86514,86514
29458,35.4,4662,1045,35000,15634,1703,124,518,711,ZCTA5 86515,86515
29459,28.6,1765,952,14583,7981,264,158,532,388,ZCTA5 86520,86520
29460,25.4,1112,566,20357,7254,185,30,,595,ZCTA5 86535,86535
29461,19.7,2410,888,31938,9292,506,220,422,592,ZCTA5 86538,86538
29462,28.2,979,494,16813,8780,208,69,302,742,ZCTA5 86540,86540
29463,33.1,1412,436,26000,11300,363,49,450,550,ZCTA5 86544,86544
29464,28.3,1479,346,26667,10302,342,85,420,700,ZCTA5 86545,86545
29465,18.6,1298,693,23688,7066,200,93,291,715,ZCTA5 86547,86547
29466,20.5,1792,797,24250,9240,371,132,332,450,ZCTA5 86556,86556
29467,29,3817,944,45391,14497,1342,366,720,1225,ZCTA5 87001,87001
29468,38.5,23069,5228,36498,19263,8421,1055,715,1043,ZCTA5 87002,87002
29469,33.2,10512,2359,42482,19832,4379,508,587,995,ZCTA5 87004,87004
29470,17.7,553,255,34531,11356,133,0,772,2659,ZCTA5 87005,87005
29471,49.6,741,43,55875,21046,316,24,,1598,ZCTA5 87006,87006
29472,37.2,794,356,28269,8582,113,104,420,,ZCTA5 87007,87007
29473,50,3171,168,87679,39028,1904,16,1275,1470,ZCTA5 87008,87008
29474,49,975,65,54391,53556,661,16,1254,1411,ZCTA5 87010,87010
29475,19.6,16,13,,,3,0,,,ZCTA5 87011,87011
29476,51.7,298,26,40357,21832,104,26,613,1042,ZCTA5 87012,87012
29477,36.5,4495,1915,27471,14103,1265,388,538,777,ZCTA5 87013,87013
29478,56.2,494,12,50764,21533,155,0,,,ZCTA5 87014,87014
29479,44.4,12886,990,60833,29650,5986,498,898,1303,ZCTA5 87015,87015
29480,39,4028,706,34667,17831,1083,161,540,847,ZCTA5 87016,87016
29481,47.1,380,152,22132,19254,152,55,341,1100,ZCTA5 87017,87017
29482,32.2,423,214,16458,9203,108,38,347,717,ZCTA5 87018,87018
29483,38.1,11166,2485,40138,18359,4037,712,569,910,ZCTA5 87020,87020
29484,37,3215,685,28902,13669,983,172,623,738,ZCTA5 87021,87021
29485,35.2,733,147,37875,16692,312,43,445,671,ZCTA5 87022,87022
29486,55,473,18,39167,19422,174,31,,1069,ZCTA5 87023,87023
29487,38.7,2192,460,44115,16193,858,105,695,778,ZCTA5 87024,87024
29488,53,1119,88,72344,39411,547,31,770,1743,ZCTA5 87025,87025
29489,34.6,3858,1279,31454,12419,1252,395,394,906,ZCTA5 87026,87026
29490,69,275,56,36583,17888,85,0,,,ZCTA5 87027,87027
29491,36.9,341,0,33750,12869,245,0,,,ZCTA5 87028,87028
29492,54.6,219,34,40694,30303,99,16,,1375,ZCTA5 87029,87029
29493,35.3,43432,9321,43795,19987,16676,2145,703,1116,ZCTA5 87031,87031
29494,,0,0,,,0,0,,,ZCTA5 87032,87032
29495,35.4,2231,703,34259,11555,765,276,571,750,ZCTA5 87034,87034
29496,39.3,7877,2181,28997,16017,2489,682,736,893,ZCTA5 87035,87035
29497,48.3,1755,558,26806,17581,544,94,442,1309,ZCTA5 87036,87036
29498,39.5,623,262,27596,14072,186,36,1047,643,ZCTA5 87037,87037
29499,39,534,177,26736,12402,174,53,99,931,ZCTA5 87038,87038
29500,38.7,631,106,40521,19615,281,59,,,ZCTA5 87040,87040
29501,45.8,691,236,26477,18855,152,70,675,905,ZCTA5 87041,87041
29502,43.8,3702,665,49071,25234,1687,166,730,1052,ZCTA5 87042,87042
29503,54.8,5505,591,78901,44653,2703,154,1191,1939,ZCTA5 87043,87043
29504,26.6,576,50,51029,19475,268,0,834,1063,ZCTA5 87044,87044
29505,33.3,1239,550,21364,9646,271,130,,1038,ZCTA5 87045,87045
29506,60.4,27,5,16500,16870,11,0,,,ZCTA5 87046,87046
29507,52.2,5166,457,72566,36556,2244,121,838,1830,ZCTA5 87047,87047
29508,52.6,9045,548,86882,40010,4285,186,1727,2170,ZCTA5 87048,87048
29509,24.1,1401,874,15170,8204,376,224,593,840,ZCTA5 87049,87049
29510,47.9,940,22,63750,24507,479,43,,780,ZCTA5 87051,87051
29511,26.5,3056,1090,38631,9595,955,232,498,835,ZCTA5 87052,87052
29512,35.6,1046,273,39861,16053,375,67,447,863,ZCTA5 87053,87053
29513,39.8,1580,25,85268,26688,714,14,,1394,ZCTA5 87056,87056
29514,47.4,9588,1064,77375,37324,4690,410,1117,1627,ZCTA5 87059,87059
29515,55.5,282,30,65182,25173,133,11,580,1577,ZCTA5 87061,87061
29516,33.7,2019,749,40644,14652,668,18,1108,1201,ZCTA5 87062,87062
29517,39.8,201,20,30000,18848,77,3,,883,ZCTA5 87063,87063
29518,43.6,128,17,21094,20160,59,0,,825,ZCTA5 87064,87064
29519,47.1,4708,462,54046,26893,2052,300,954,1333,ZCTA5 87068,87068
29520,54.9,60,0,17321,26128,53,0,294,,ZCTA5 87070,87070
29521,36.3,462,121,37083,15034,165,20,833,750,ZCTA5 87072,87072
29522,56,514,48,58500,31615,239,6,963,1209,ZCTA5 87083,87083
29523,33.8,20550,6635,27144,18238,9120,1003,640,1044,ZCTA5 87102,87102
29524,40.5,11967,2548,45593,31160,5444,440,750,1407,ZCTA5 87104,87104
29525,35.8,58735,13155,38727,17325,24286,2580,686,1120,ZCTA5 87105,87105
29526,29.2,25965,7239,31898,23623,13527,1060,676,1368,ZCTA5 87106,87106
29527,39.9,31054,5916,43669,28234,14315,1195,690,1322,ZCTA5 87107,87107
29528,36.6,36143,11872,28366,20235,15744,1836,589,1175,ZCTA5 87108,87108
29529,38.7,40213,6206,43435,28232,20225,1538,746,1386,ZCTA5 87109,87109
29530,42.7,38842,5236,49638,28914,19104,1295,724,1254,ZCTA5 87110,87110
29531,44.9,57153,4556,61946,39119,28565,2244,886,1605,ZCTA5 87111,87111
29532,41,43719,6535,45529,26910,21074,1981,749,1340,ZCTA5 87112,87112
29533,35.5,15571,1636,61479,32573,8417,641,885,1590,ZCTA5 87113,87113
29534,33.2,62550,6047,64583,28203,30177,2472,956,1547,ZCTA5 87114,87114
29535,22.8,4168,993,42139,19543,933,62,1198,,ZCTA5 87116,87116
29536,21.7,253,0,,20147,8,0,,,ZCTA5 87117,87117
